,first_name,last_name,flag_code,residence,birthplace,birthdate,turned_pro,weight_kg,height_cm,handedness,backhand,age
5141,Roman,Kislyanskiy,RUS,0,0,1987-10-09,0.0,0.0,0.0,0,0,37.0
5142,Beka,Komakhidze,RUS,0,0,1987-09-06,0.0,0.0,0.0,0,0,37.0
5143,Gerald,Kamitz,AUT,0,0,1987-09-26,0.0,0.0,0.0,0,0,37.0
5144,Justin,Kronauge,USA,0,0,1987-10-27,0.0,0.0,0.0,0,0,37.0
5145,Ashwin,Kumar,USA,0,0,1985-09-23,0.0,0.0,0.0,0,0,39.0
5146,Michal,Konecny,CZE,"Prostejov, Czech Republic","Vysoke Myto, Czech Republic",1989-10-13,0.0,78.0,183.0,Left-Handed,Two-Handed Backhand,35.0
5147,Mateusz,Kowalczyk,POL,"Trzebinia, Poland","Chrzanow, Poland",1987-05-03,2005.0,85.0,191.0,Right-Handed,Two-Handed Backhand,37.0
5148,Andriej,Kapas,POL,"Zabrze, Poland","Kiev, Ukraine",1989-08-11,0.0,83.0,188.0,Right-Handed,Two-Handed Backhand,35.0
5149,Roy,Kalmanovich,USA,0,0,1989-07-05,0.0,0.0,0.0,0,0,35.0
5150,Dimitar,Kutrovsky,BUL,"Austin, Texas","Sofia, Bulgaria",1987-08-27,0.0,73.0,175.0,Right-Handed,Two-Handed Backhand,37.0
5151,Tomasz,Krzyszkowski,POL,0,0,1988-04-06,0.0,0.0,0.0,0,0,36.0
5152,Blazej,Koniusz,POL,0,0,1988-02-22,0.0,0.0,0.0,0,0,36.0
5153,Mikhail,Kukushkin,KAZ,"Astana, Kazakhstan","Volgograd, Russia",1987-12-26,2006.0,72.0,183.0,Right-Handed,Two-Handed Backhand,37.0
5154,Sebastian,Kraila,ROU,0,0,1989-06-28,0.0,0.0,0.0,0,0,35.0
5155,Dmitro,Kamynin,UKR,0,0,1989-10-28,0.0,0.0,0.0,0,0,35.0
5156,Sahr Timothy ,Kpulun,SLE,0,0,1983-09-09,0.0,0.0,0.0,0,0,41.0
5157,Vladyslav,Klymenko,UKR,"Kyiv, Ukraine","Kherson, Ukraine",1988-06-24,0.0,82.0,0.0,0,0,36.0
5158,Barry,King,IRL,0,0,1985-01-22,0.0,0.0,0.0,0,0,39.0
5159,Brydan,Klein,GBR,"Perth, Australia","Perth, Australia",1989-12-31,2007.0,83.0,188.0,Right-Handed,Two-Handed Backhand,35.0
5160,Martin,Klizan,SVK,"Bratislava, Slovakia","Bratislava, Slovakia",1989-07-11,2007.0,80.0,191.0,Left-Handed,Two-Handed Backhand,35.0
5161,Reda,Karakhi,MAR,0,0,1991-08-23,0.0,0.0,0.0,0,0,33.0
5162,Austin,Krajicek,USA,"Bryan, TX, USA","Tampa, FL, USA",1990-06-16,2012.0,79.0,188.0,Left-Handed,Two-Handed Backhand,34.0
5163,Jordan,Kepler,USA,0,0,1991-08-02,0.0,0.0,0.0,0,0,33.0
5164,Kevin,Kung,HKG,0,0,1989-09-30,0.0,0.0,0.0,0,0,35.0
5165,Dayne,Kelly,AUS,0,0,1990-07-23,0.0,0.0,0.0,0,0,34.0
5166,Thomas,Knights,GBR,0,0,1990-03-28,0.0,0.0,0.0,0,0,34.0
5167,Matheson,Klein,AUS,0,0,1989-07-12,0.0,0.0,0.0,0,0,35.0
5168,Stepan,Khotulev,RUS,0,0,1989-05-28,0.0,0.0,0.0,0,0,35.0
5169,Vladimir,Karusevich,RUS,St. Petersburg,"Pskov, Russia",1990-01-01,0.0,76.0,180.0,0,0,34.0
5170,Warut,Korkiatthaworn,THA,0,0,1991-08-17,0.0,0.0,0.0,0,0,33.0
5171,Henri,Kontinen,FIN,"Tallinn, Estonia","Helsinki, Finland",1990-06-19,2008.0,82.0,191.0,Right-Handed,One-Handed Backhand,34.0
5172,Bradley,Klahn,USA,"Poway, CA, USA","Poway, CA, USA",1990-08-20,2012.0,75.0,183.0,Left-Handed,Two-Handed Backhand,34.0
5173,Nicolas Gustavo,Kauer,CHI,0,0,1991-09-16,0.0,0.0,0.0,0,0,33.0
5174,Robert,Khoury,USA,0,0,1988-04-01,0.0,0.0,0.0,0,0,36.0
5175,Hicham,Khaddari,MAR,0,0,1991-08-19,0.0,0.0,0.0,0,0,33.0
5176,Filip,Krajinovic,SRB,"Monte Carlo, Monaco","Sombor, Serbia",1992-02-27,2008.0,75.0,185.0,Right-Handed,Two-Handed Backhand,32.0
5177,Denis,Kudla,USA,"Arlington, VA/Tampa, FL, USA","Kiev, Ukraine",1992-08-17,2010.0,75.0,180.0,Right-Handed,Two-Handed Backhand,32.0
5178,Pavel,Krainik,CAN,"Toronto, Canada","Volgodonsk, Russia",1992-09-28,0.0,0.0,0.0,0,0,32.0
5179,Kevin,King,USA,"Peachtree City, GA, USA","Peachtree City, GA, USA",1991-02-28,0.0,86.0,191.0,Left-Handed,Two-Handed Backhand,33.0
5180,Ashot,Khacharyan,RUS,0,0,1992-11-28,0.0,0.0,0.0,0,0,32.0
5181,Kevin,Konfederak,ARG,0,0,1991-07-26,0.0,0.0,0.0,0,0,33.0
5182,Evan,King,USA,"Chicago, IL, USA","Chicago, IL, USA",1992-03-25,2013.0,79.0,185.0,Left-Handed,Two-Handed Backhand,32.0
5183,Robin,Kern,GER,"Nuremberg, Germany","Nuremberg, Germany",1993-10-03,0.0,87.0,191.0,0,0,31.0
5184,Vitaliy,Kachanovskiy,RUS,0,0,1991-04-12,0.0,0.0,0.0,0,0,33.0
5185,Micke,Kontinen,FIN,0,0,1992-12-18,0.0,0.0,0.0,0,0,32.0
5186,Andrey,Kuznetsov,RUS,"Balashikha, Russia","Tula, Russia",1991-02-22,2008.0,71.0,185.0,Right-Handed,Two-Handed Backhand,33.0
5187,Austin,Karosi,USA,Singapore,"San Diego, CA, USA",1990-03-23,0.0,78.0,178.0,Right-Handed,One-Handed Backhand,34.0
5188,Nuttanon,Kadchapanan,THA,0,0,1993-06-07,0.0,0.0,0.0,0,0,31.0
5189,Adirek,Khundarnpinitvon,THA,0,0,1992-08-09,0.0,0.0,0.0,0,0,32.0
5190,Jason,Kubler,AUS,"Brisbane, Australia","Brisbane, Australia",1993-05-19,0.0,74.0,178.0,Right-Handed,Two-Handed Backhand,31.0
5191,Kevin,Krawietz,GER,"Coburg, Germany","Coburg, Germany",1992-01-24,2008.0,83.0,191.0,Right-Handed,Two-Handed Backhand,32.0
5192,Jozef,Kovalik,SVK,"Bratislava, Slovakia","Bratislava, Slovakia",1992-11-04,0.0,82.0,183.0,Right-Handed,Two-Handed Backhand,32.0
5193,Daniel,Kosakowski,USA,"Downey, California","Huntington Park, California",1992-02-21,2011.0,79.0,185.0,0,0,32.0
5194,Mitchell,Krueger,USA,"Orlando, FL, USA","Fort Worth, TX, USA",1994-01-12,2012.0,82.0,188.0,Right-Handed,Two-Handed Backhand,30.0
5195,Nicolas,Kicker,ARG,"Merlo, Argentina","Merlo, Argentina",1992-08-16,2009.0,75.0,178.0,Right-Handed,One-Handed Backhand,32.0
5196,Dimitar,Kuzmanov,BUL,"Plovdiv, Bulgaria","Plovdiv, Bulgaria",1993-07-28,2009.0,72.0,183.0,Right-Handed,Two-Handed Backhand,31.0
5197,Wesley,Koolhof,NED,"Duiven, Netherlands","Duiven, Netherlands",1989-04-17,2008.0,78.0,183.0,Right-Handed,Two-Handed Backhand,35.0
5198,Shahbaaz,Khan,IND,0,"Mumbai, India",1992-07-04,0.0,80.0,185.0,Right-Handed,Two-Handed Backhand,32.0
5199,Alexandr,Kushakov,UKR,0,0,1991-05-02,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,33.0
5200,Krasimir,Kolev,USA,0,0,1979-11-12,0.0,0.0,0.0,0,0,45.0
5201,Aslan,Karatsev,RUS,0,0,1993-09-04,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,31.0
5202,Rewat,Kitprasertsakul,THA,0,0,,0.0,0.0,0.0,0,0,
5203,Mohamed Nazim,Khan,MAS,0,0,1993-06-27,0.0,0.0,0.0,0,0,31.0
5204,Darian,King,BAR,"Bridgetown, Barbados","Bridgetown, Barbados",1992-04-26,2010.0,77.0,188.0,Right-Handed,Two-Handed Backhand,32.0
5205,Svyatoslav,Knyazev,RUS,0,0,1992-10-18,0.0,0.0,0.0,0,0,32.0
5206,Duje,Kekez,CRO,0,0,1993-03-30,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,31.0
5207,Jacob,Kahoun,SUI,"Visp, Switzerland","Visp, Switzerland",1992-04-05,0.0,64.0,173.0,Right-Handed,Two-Handed Backhand,32.0
5208,Alfredo,Krywacz,BRA,0,0,1985-09-12,0.0,0.0,0.0,0,0,39.0
5209,Maximilian,Kolleritsch,GER,0,0,1993-08-11,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,31.0
5210,Arjun,Kadhe,IND,0,0,1994-01-07,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,30.0
5211,Thai-Son,Kwiatkowski,USA,"Charlotte, NC, USA","Charlotte, NC, USA",1995-02-13,2017.0,75.0,188.0,Right-Handed,Two-Handed Backhand,29.0
5212,Stuart,Kenyon,USA,0,0,1992-12-19,0.0,0.0,0.0,0,0,32.0
5213,Thanasi,Kokkinakis,AUS,"Adelaide, Australia","Adelaide, Australia",1996-04-10,2013.0,82.0,196.0,Right-Handed,Two-Handed Backhand,28.0
5214,Neven,Krivokuca,CRO,"Pula, Croatia","Stuttgart, Germany",1995-09-15,0.0,68.0,180.0,Left-Handed,Two-Handed Backhand,29.0
5215,Pedja,Krstin,SRB,"Mokrin, Serbia","Mokrin, Serbia",1994-09-03,0.0,73.0,183.0,Right-Handed,Two-Handed Backhand,30.0
5216,Kirill,Kasyanov,USA,0,0,1989-09-25,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,35.0
5217,Evgeny,Karlovskiy,RUS,"Moscow, Russia","Moscow, Russia",1994-08-07,0.0,85.0,191.0,Right-Handed,Two-Handed Backhand,30.0
5218,Kevin,Kaczynski,GER,0,0,1994-04-06,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,30.0
5219,Jessy,Kalambay,SUI,Switzerland,"Yverdon, Switzerland",1992-10-30,0.0,97.0,193.0,0,0,32.0
5220,Nick,Kyrgios,AUS,"Canberra, AUS / Nassau, BAH","Canberra, Australia",1995-04-27,2013.0,85.0,193.0,Right-Handed,Two-Handed Backhand,29.0
5221,Vitaly,Kozyukov,RUS,0,"Monino, Russia",1994-06-02,0.0,82.0,188.0,Right-Handed,Two-Handed Backhand,30.0
5222,Chayanon,Kaewsuto,THA,0,0,1995-06-16,0.0,0.0,0.0,0,0,29.0
5223,Karen,Khachanov,RUS,"Dubai, United Arab Emirates","Moscow, Russia",1996-05-21,2013.0,88.0,198.0,Right-Handed,Two-Handed Backhand,28.0
5224,B.,Kin,KOR,0,0,,0.0,0.0,0.0,0,0,
5225,Mohamed Ali,Kraimi,MAR,0,0,1991-12-25,0.0,0.0,0.0,0,0,33.0
5226,Filip,Karlsson,SWE,0,0,1994-04-30,0.0,0.0,0.0,0,0,30.0
5227,L.,Kroll,USA,0,0,,0.0,0.0,0.0,0,0,
5228,Maxim,Kravtsov,RUS,0,0,1995-03-06,0.0,0.0,0.0,0,0,29.0
5229,Stefan,Kozlov,USA,"Pembroke Pines, FL, USA","Skopje, Macedonia",1998-02-01,2013.0,79.0,183.0,Right-Handed,Two-Handed Backhand,26.0
5230,B.,Kelly,0,0,0,,0.0,0.0,0.0,0,0,
5231,Unknown,Koeck,0,0,0,,0.0,0.0,0.0,0,0,
5232,K.,Kelkher ,IRL,0,0,,0.0,0.0,0.0,0,0,
5233,Peter,Keller,AUS,0,0,1944-10-19,0.0,0.0,0.0,0,0,80.0
5234,Soon Woo,Kwon,KOR,"Seoul, South Korea","Sangju, South Korea",1997-12-02,2015.0,72.0,180.0,Right-Handed,Two-Handed Backhand,27.0
5235,Rob,Kilderry,AUS,0,0,,0.0,0.0,0.0,0,0,
5236,Jorge,Kon,ARG,0,0,,0.0,0.0,0.0,0,0,
5237,Young Seok,Kim,KOR,0,0,1995-05-12,0.0,0.0,0.0,Left-Handed,Two-Handed Backhand,29.0
5238,Lornie,Kuhle,USA,0,0,,0.0,0.0,0.0,0,0,
5239,Adolf,Kreinberg,0,0,0,,0.0,0.0,0.0,0,0,
5240,Isao,Kobayashi,JPN,0,0,1941-11-21,0.0,0.0,0.0,0,0,83.0
5241,Ichizo,Konishi,0,0,0,1939-03-15,0.0,0.0,0.0,0,0,85.0
5242,Nicholas,Kourides,USA,0,0,,0.0,0.0,0.0,0,0,
5243,Douglas,Kelso,AUS,0,0,,0.0,0.0,0.0,0,0,
5244,Lee,Kantrow,USA,0,0,,0.0,0.0,0.0,0,0,
5245,John,Keller,AUS,0,0,,0.0,0.0,0.0,0,0,
5246,Geoffrey,Knox,AUS,0,0,,0.0,0.0,0.0,0,0,
5247,Clive,Kileff,ZIM,0,0,1942-08-28,0.0,0.0,0.0,0,0,82.0
5248,Naresh,Kumar,IND,0,0,1928-12-22,0.0,0.0,0.0,0,0,96.0
5249,Senaka,Kumara,SRI,0,0,,0.0,0.0,0.0,0,0,
5250,John,Karabasz,USA,0,0,,0.0,0.0,0.0,0,0,
5251,Zoltan,Katona,HUN,0,0,,0.0,0.0,0.0,0,0,
5252,Norman,Kitovitz,GBR,0,0,,0.0,0.0,0.0,0,0,
5253,Gaetan,Koenig,RSA,0,0,1934-11-07,0.0,0.0,0.0,0,0,90.0
5254,Richard,Keeton,USA,0,0,,0.0,0.0,0.0,0,0,
5255,Krishna,Kumar,IND,0,0,,0.0,0.0,0.0,0,0,
5256,Shail,Kumar,USA,0,0,,0.0,0.0,0.0,0,0,
5257,Kamilo,Keretic,YUG,0,0,,0.0,0.0,0.0,0,0,
5258,Jano,Krajcik,CZE,0,0,1924-01-16,0.0,0.0,0.0,0,0,100.0
5259,Kosei,Kamo,JPN,0,0,1932-05-10,0.0,0.0,0.0,0,0,92.0
5260,Frederick,Kipping,GBR,0,0,,0.0,0.0,0.0,0,0,
5261,Butch,Krikorian,USA,0,0,1922-06-13,0.0,0.0,0.0,0,0,102.0
5262,William,Kuross,USA,0,0,,0.0,0.0,0.0,0,0,
5263,Basil,Katz,RHO,0,0,,0.0,0.0,0.0,0,0,
5264,Johann,Kupferburger,RSA,0,0,,0.0,0.0,0.0,0,0,
5265,Frederick,Krais,USA,0,0,,0.0,0.0,0.0,0,0,
5266,Edward,Kauder,USA,0,0,1927-02-27,0.0,0.0,0.0,0,0,97.0
5267,Robert,Kerdasha,USA,0,0,,0.0,0.0,0.0,0,0,
5268,Warren,Kennedy,AUS,0,0,,0.0,0.0,0.0,0,0,
5269,Ludwig,Krijt,NED,0,0,,0.0,0.0,0.0,0,0,
5270,Cyril,Kemp,IRL,0,0,1915-06-12,0.0,0.0,0.0,0,0,109.0
5271,Edward,Kilgus,USA,0,0,,0.0,0.0,0.0,0,0,
5272,Daniel,Kerznerman,USA,0,0,1996-02-22,0.0,0.0,0.0,0,0,28.0
5273,Reijin,Kamo,JPN,0,0,,0.0,0.0,0.0,0,0,
5274,Donald,Kaiser,USA,0,0,,0.0,0.0,0.0,0,0,
5275,Jiro,Kumamaru,JPN,0,0,1921-09-26,0.0,0.0,0.0,0,0,103.0
5276,Andre,Kalman,GBR,0,0,,0.0,0.0,0.0,0,0,
5277,Masanobu,Kimura,JPN,0,0,1923-01-21,0.0,0.0,0.0,0,0,101.0
5278,Jack,Kerr,USA,0,0,,0.0,0.0,0.0,0,0,
5279,Reg,Kaley,GBR,0,0,,0.0,0.0,0.0,0,0,
5280,Mirek,Kizlink,GBR,0,0,1918-10-31,0.0,0.0,0.0,0,0,106.0
5281,Bent,Kozeluh,DEN,0,0,,0.0,0.0,0.0,0,0,
5282,Jan,Kozeluh,CZE,0,0,1904-01-29,0.0,0.0,0.0,0,0,120.0
5283,Ahmed-Hasan,Khokhar,PAK,0,0,,0.0,0.0,0.0,0,0,
5284,Finn Rune,Karlsen,NOR,0,0,,0.0,0.0,0.0,0,0,
5285,Franjo,Kukuljevic,YUG,0,0,,0.0,0.0,0.0,0,0,
5286,L.,Kryt,NED,0,0,,0.0,0.0,0.0,0,0,
5287,Abel,Kay,AUS,0,0,,0.0,0.0,0.0,0,0,
5288,F.A.,Knight,AUS,0,0,,0.0,0.0,0.0,0,0,
5289,Vernon,Kirby,RSA,0,0,1911-07-22,0.0,0.0,0.0,0,0,113.0
5290,Barclay,Kingman,USA,0,0,,0.0,0.0,0.0,0,0,
5291,Karl,Kamrath,USA,0,0,,0.0,0.0,0.0,0,0,
5292,Bob,Kelleher,USA,0,0,,0.0,0.0,0.0,0,0,
5293,Takeo,Kuwabara,JPN,0,0,1908-03-31,0.0,0.0,0.0,0,0,116.0
5294,Heinrich,Kleinschroth,GER,0,0,,0.0,0.0,0.0,0,0,
5295,M.,Krasny,CZE,0,0,,0.0,0.0,0.0,0,0,
5296,Noel,Kirkby,AUS,0,0,,0.0,0.0,0.0,0,0,
5297,Jack,Kramer,USA,"Bel Air, CA, U.S.A.","Las Vegas, NA, U.S.A.",1921-08-01,0.0,0.0,188.0,0,0,103.0
5298,Ghaus Mohammed,Khan,IND,0,0,,0.0,0.0,0.0,0,0,
5299,Sin-Khie,Kho,CHN,0,0,1912-09-02,0.0,0.0,0.0,0,0,112.0
5300,Robert,Kimbrell,USA,0,0,,0.0,0.0,0.0,0,0,
5301,Gayle,Kellogg,USA,0,0,,0.0,0.0,0.0,0,0,
5302,Strong,Kirchheimer,USA,"Cary, North Carolina",Highland Park,1995-04-26,0.0,79.0,185.0,0,0,29.0
5303,Bob,Kring,USA,0,0,,0.0,0.0,0.0,0,0,
5304,Aleksei,Khomich,BLR,Belarus,"Minsk, Belarus",1997-01-10,0.0,80.0,191.0,Right-Handed,Two-Handed Backhand,27.0
5305,Francis,Kovacs,USA,0,0,,0.0,0.0,0.0,0,0,
5306,Marvin,Kantrowitz,USA,0,0,,0.0,0.0,0.0,0,0,
5307,Thomas,Kelly,USA,0,0,,0.0,0.0,0.0,0,0,
5308,Lawrence,Krieger,USA,0,0,,0.0,0.0,0.0,0,0,
5309,Robert,Kamrath,USA,0,0,,0.0,0.0,0.0,0,0,
5310,V.,Kelly,AUS,0,0,,0.0,0.0,0.0,0,0,
5311,Benjamin,Kay,AUS,0,0,,0.0,0.0,0.0,0,0,
5312,Alexander,Klintcharov,NZL,0,0,1996-08-25,0.0,0.0,0.0,0,0,28.0
5313,Yasumine,Kuramitsu,JPN,0,0,,0.0,0.0,0.0,0,0,
5314,Willem,Karsten,NED,0,0,,0.0,0.0,0.0,0,0,
5315,Leonard,King,AUS,0,0,,0.0,0.0,0.0,0,0,
5316,Engelbert,Koch,GER,0,0,,0.0,0.0,0.0,0,0,
5317,G.,Kendall,AUS,0,0,,0.0,0.0,0.0,0,0,
5318,Josef,Knottenbelt,NED,0,0,,0.0,0.0,0.0,0,0,
5319,Percy,Kynaston,USA,0,0,,0.0,0.0,0.0,0,0,
5320,Charles,Kingsley,GBR,0,0,,0.0,0.0,0.0,0,0,
5321,John,Kitson,RSA,0,0,,0.0,0.0,0.0,0,0,
5322,Ody,Koopman,NED,0,0,1902-07-19,0.0,0.0,0.0,0,0,122.0
5323,Herbert,Kinzl,AUT,0,0,,0.0,0.0,0.0,0,0,
5324,Minoru,Kawachi,JPN,0,0,1908-08-07,0.0,0.0,0.0,0,0,116.0
5325,P.,Kunkel,0,0,0,,0.0,0.0,0.0,0,0,
5326,Francis,Kalms,AUS,0,0,,0.0,0.0,0.0,0,0,
5327,U.,Kramet,USA,0,0,,0.0,0.0,0.0,0,0,
5328,G.,King,0,0,0,,0.0,0.0,0.0,0,0,
5329,D.H.,Kleinman,GER,0,0,,0.0,0.0,0.0,0,0,
5330,Oskar,Kreuzer,GER,0,0,,0.0,0.0,0.0,0,0,
5331,Unknown,Krishen,0,0,0,,0.0,0.0,0.0,0,0,
5332,Algernon,Kingscote,GBR,0,Bangalore,,0.0,0.0,0.0,0,0,
5333,Edward,Kleinadel,POL,0,0,,0.0,0.0,0.0,0,0,
5334,W.E.N.,Kelly,GBR,0,0,,0.0,0.0,0.0,0,0,
5335,E.,King-Roberts,AUS,0,0,,0.0,0.0,0.0,0,0,
5336,Howard,Kinsey,USA,0,0,,0.0,0.0,0.0,0,0,
5337,Hooi-Hye,Khoo,CHN,0,0,,0.0,0.0,0.0,0,0,
5338,E.,Kuhn,0,0,0,,0.0,0.0,0.0,0,0,
5339,Paul,Kong,CHN,0,0,,0.0,0.0,0.0,0,0,
5340,H.,Kelleher,0,0,0,,0.0,0.0,0.0,0,0,
5341,Robert,Kinsey,0,0,0,,0.0,0.0,0.0,0,0,
5342,W.T.,Knight,USA,0,0,,0.0,0.0,0.0,0,0,
5343,D.,Kingdon,0,0,0,,0.0,0.0,0.0,0,0,
5344,Harold,King,0,0,0,,0.0,0.0,0.0,0,0,
5345,D.,Kiefer,0,0,0,,0.0,0.0,0.0,0,0,
5346,Seiichiro,Kashio,JPN,0,0,,0.0,0.0,0.0,0,0,
5347,L.,Kamber,0,0,0,,0.0,0.0,0.0,0,0,
5348,Ichiya,Kumagai,JPN,0,0,,0.0,0.0,0.0,0,0,
5349,R.,Kirkland,0,0,0,,0.0,0.0,0.0,0,0,
5350,R.,Kidston,0,0,0,,0.0,0.0,0.0,0,0,
5351,L.,Knox,0,0,0,,0.0,0.0,0.0,0,0,
5352,H.,Kirkpatrick,0,0,0,,0.0,0.0,0.0,0,0,
5353,H.,Keresey,0,0,0,,0.0,0.0,0.0,0,0,
5354,A.,Kidder,0,0,0,,0.0,0.0,0.0,0,0,
5355,H.,Kaltenbach,0,0,0,,0.0,0.0,0.0,0,0,
5356,J.,Kent,AUS,0,0,,0.0,0.0,0.0,0,0,
5357,F.,Karl,0,0,0,,0.0,0.0,0.0,0,0,
5358,N.,Kidson,0,0,0,,0.0,0.0,0.0,0,0,
5359,F. Vernon,Kirk,0,0,0,,0.0,0.0,0.0,0,0,
5360,W.,Kenyon,0,0,0,,0.0,0.0,0.0,0,0,
5361,A.,Kennedy jr.,0,0,0,,0.0,0.0,0.0,0,0,
5362,A.,Kennedy,0,0,0,,0.0,0.0,0.0,0,0,
5363,M.,Kernochan,0,0,0,,0.0,0.0,0.0,0,0,
5364,W.,Kuhn,0,0,0,,0.0,0.0,0.0,0,0,
5365,E.,Krumbhaar,0,0,0,,0.0,0.0,0.0,0,0,
5366,R.,Kelsey,AUS,0,0,,0.0,0.0,0.0,0,0,
5367,.,Kilgour,0,0,0,,0.0,0.0,0.0,0,0,
5368,G.,Knowlton,0,0,0,,0.0,0.0,0.0,0,0,
5369,J.,Kyte,0,0,0,,0.0,0.0,0.0,0,0,
5370,C.,King,0,0,0,,0.0,0.0,0.0,0,0,
5371,G.,Keeler,0,0,0,,0.0,0.0,0.0,0,0,
5372,Henry,Knight,ARG,0,0,,0.0,0.0,0.0,0,0,
5373,W.,Keene,0,0,0,,0.0,0.0,0.0,0,0,
5374,H.,Kirkover,0,0,0,,0.0,0.0,0.0,0,0,
5375,J.,Kopf,0,0,0,,0.0,0.0,0.0,0,0,
5376,Douglas,Kitching,GBR,0,0,,0.0,0.0,0.0,0,0,
5377,Harold,Kitson,RSA,0,0,,0.0,0.0,0.0,0,0,
5378,Stanley,Knight,ARG,0,0,,0.0,0.0,0.0,0,0,
5379,E.,Kinnaird McEnroe,0,0,0,,0.0,0.0,0.0,0,0,
5380,T.,Knapp,0,0,0,,0.0,0.0,0.0,0,0,
5381,A.,Kent,0,0,0,,0.0,0.0,0.0,0,0,
5382,G.,Kobbe,0,0,0,,0.0,0.0,0.0,0,0,
5383,Rolf,Kinzl,AUT,0,0,,0.0,0.0,0.0,0,0,
5384,R.F.,Kalberer,GER,0,0,,0.0,0.0,0.0,0,0,
5385,Hans,Kulenkampff,GER,0,0,,0.0,0.0,0.0,0,0,
5386,A.,Kirby,0,0,0,,0.0,0.0,0.0,0,0,
5387,J.,Kingsley,0,0,0,,0.0,0.0,0.0,0,0,
5388,W.,Kurtz,0,0,0,,0.0,0.0,0.0,0,0,
5389,G.,Kerr,0,0,0,,0.0,0.0,0.0,0,0,
5390,A.,Keyser,0,0,0,,0.0,0.0,0.0,0,0,
5391,W.,Knapp,0,0,0,,0.0,0.0,0.0,0,0,
5392,A.,Kaye Butterworth,0,0,0,,0.0,0.0,0.0,0,0,
5393,F.,Keene,0,0,0,,0.0,0.0,0.0,0,0,
5394,F.,Kellogg,0,0,0,,0.0,0.0,0.0,0,0,
5395,.,Kneeland,0,0,0,,0.0,0.0,0.0,0,0,
5396,.,Kessler,0,0,0,,0.0,0.0,0.0,0,0,
5397,Niki,Kaliyanda Poonacha,IND,"Neyveli, India","Neyveli, India",1995-04-27,0.0,83.0,191.0,Right-Handed,Two-Handed Backhand,29.0
5398,Kirill,Kivattsev,RUS,Russian Federation,"Volgograd, Russia",1997-10-10,0.0,83.0,193.0,Right-Handed,One-Handed Backhand,27.0
5399,Nicola,Kuhn,ESP,"Torrevieja, Spain","Innsbruck, Austria",2000-03-20,2015.0,75.0,185.0,Right-Handed,Two-Handed Backhand,24.0
5400,Hao Sheng,Koay,MAS,0,0,1998-07-27,0.0,0.0,0.0,0,0,26.0
5401,Maksim,Kan,UZB,0,0,1994-04-23,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand,30.0
5402,Sevan,Kelpetindjian,SUI,0,0,,0.0,0.0,0.0,0,0,
5403,Omar,Laimina,MAR,0,0,,0.0,0.0,0.0,0,0,
5404,Miloslav,Lacek,CZE,0,"Kadan, Czechoslovakia",1959-04-16,0.0,70.0,175.0,0,0,65.0
5405,Anthony,Lane,AUS,0,"Adelaide, S.A., Australia",1965-05-31,0.0,82.0,183.0,0,0,59.0
5406,Jay,Lapidus,USA,"Durham, NC, USA","Princeton, NJ",1959-05-01,1980.0,86.0,188.0,0,0,65.0
5407,Martin,Laurendeau,CAN,"Montreal, Quebec, Canada","Montreal, Quebec, Canada",1964-07-10,1987.0,78.0,191.0,0,0,60.0
5408,Leonardo,Lavalle,MEX,"Mexico City, Mexico","Mexico City, Mexico",1967-07-14,1985.0,79.0,188.0,0,0,57.0
5409,Per,Larsson,SWE,0,0,,0.0,0.0,0.0,0,0,
5410,Glenn,Layendecker,USA,0,"Stanford, CA",1961-05-09,0.0,79.0,185.0,0,0,63.0
5411,Mike,Leach,USA,"Ponte Vedra Beach, FL","Minneapolis, MN",1960-03-09,0.0,75.0,180.0,Left-Handed,One-Handed Backhand,64.0
5412,Rick,Leach,USA,"Laguna Beach, CA, USA","Arcadia, CA, USA",1964-12-28,1987.0,84.0,188.0,0,0,60.0
5413,Henri,Leconte,FRA,"Geneva, Switzerland","Lillers, France",1963-07-04,1980.0,79.0,185.0,0,0,61.0
5414,Phil,Lehnhoff,USA,0,"Moraga, CA, USA",1960-12-08,0.0,0.0,0.0,0,0,64.0
5415,Ivan,Lendl,USA,"Goshen, CT","Ostrava, Czechoslovakia",1960-03-07,1978.0,79.0,188.0,Right-Handed,One-Handed Backhand,64.0
5416,Gary,Lemon,USA,0,"Los Angeles, CA, USA",1961-04-16,0.0,81.0,191.0,0,0,63.0
5417,Sergei,Leonjuk,RUS,0,0,,0.0,80.0,183.0,0,0,
5418,John,Letts,USA,0,"Houston, TX",1964-05-11,0.0,79.0,185.0,0,0,60.0
5419,Christophe,Lesage,FRA,0,0,,0.0,0.0,0.0,0,0,
5420,Brian,Levine,RSA,0,"Capetown, South Africa",1958-08-20,0.0,72.0,183.0,0,0,66.0
5421,Jon,Levine,USA,0,"Phoenix, AZ",1963-09-29,0.0,68.0,178.0,0,0,61.0
5422,Richard,Lewis,GBR,0,"Winchmore Hill, Middlesex",1954-12-06,0.0,0.0,0.0,0,0,70.0
