first_name,last_name,hand,birth_date,country_code
Nikita,Ivanchenko,R,19960303.0,RUS
Sergey,Romanov,R,19931114.0,RUS
Alexey,Aleshchev,R,19981228.0,RUS
Alexander,Guskov,U,19980304.0,RUS
Alexandr,Elfimov,U,19930112.0,RUS
Maxim,Khomutov,L,19861107.0,RUS
Aleksandr,Sazankov,U,19981029.0,RUS
Boris,Kharkov,U,19900806.0,RUS
Kenneth,Barter,U,19910903.0,AUS
Simon,Hunt,U,19731120.0,AUS
Cameron,Green,U,19960422.0,AUS
Jordan,Marshall,U,19960420.0,AUS
Harry,Lim,L,19940714.0,AUS
Callum,Henderson,U,19941023.0,AUS
Troy,Lockwood,U,19890322.0,AUS
Winter,Meagher,U,19980406.0,AUS
Ben,Dolan,U,19951009.0,AUS
Cole,Ingram,U,19971110.0,AUS
Mitchell,Keogh,U,19900618.0,AUS
Charl Johannes,Grobbelaar,R,19921014.0,AUS
Jake,Mengel,R,19950629.0,AUS
Blake,Ellis,U,19990106.0,AUS
Dominic,Bechard,U,19970410.0,AUS
Lachlan,Mcphee,U,19960512.0,AUS
Simon,Bates,U,19911126.0,AUS
Nathanael,Consalvo,U,19990207.0,AUS
Samuel,Ottosen,U,19960307.0,AUS
Brendan Anthony,Goldsmith,R,19961028.0,AUS
Ryan,Coffey,U,19900814.0,AUS
Jack,Jaede,R,19971114.0,AUS
Howard,Ho,R,19820210.0,NZL
Tom,Zaleski,U,19950401.0,AUS
John David Sinclair,Hall,U,19941023.0,AUS
Jake,Johan,U,19970414.0,AUS
Chris,Watson,U,19870612.0,AUS
George,Shepheard,R,19921209.0,AUS
Ethan,Scobie,U,19920222.0,AUS
Nicholas,Whyte,U,19940625.0,AUS
Matthew,Davies,U,19890821.0,AUS
Lucas,Zea,R,19960301.0,COL
Alejandro,Moncada Marin,U,19970822.0,COL
Juan J,Jaramillo,U,19970409.0,COL
Santiago,Mejia,U,19960817.0,COL
Eduardo,Olarte,U,19880324.0,COL
Andres,Goenaga,U,19980214.0,COL
Camilo A,Moncayo,U,19971010.0,COL
Samuel,Serrano,U,19960102.0,COL
Camilo,Mira,R,19930204.0,COL
Edgar D,Espindola,R,19950312.0,COL
Jhonatan,Prieto Perez,R,19950815.0,COL
Felipe,Gomez,U,19970314.0,COL
Andres,Velasco Posada,U,19920124.0,COL
Juan Sebastian,Sanchez Sierra,R,19910812.0,COL
Lorenzo,Castillo,U,19970611.0,COL
Manuel,Montoya,U,19971028.0,COL
Sebastian,Quiroga,U,19870703.0,COL
Santiago,Salazar,R,19950611.0,COL
Andres,Alban,U,19940121.0,COL
Mayron Nicolas,Guerrero Baron,U,19970721.0,COL
Daniel R,Camacho,U,19951210.0,COL
Oscar F,Pachon,U,19970614.0,COL
Andres,Sanchez B,U,19960909.0,COL
Carlos Ernesto,Trujillo,U,19970703.0,COL
Andres N,Alvarado,R,19950411.0,COL
Johan Sebastian,Ramirez Diaz,R,19920730.0,COL
Juan David,Prada Malagon,U,19960312.0,ESP
Jorge,Vargas,U,19950401.0,COL
Luke,Henley,U,19940815.0,GBR
Andrew,Watson,R,19960828.0,GBR
Elliot,Dimmock,U,19940710.0,GBR
Ludovico,Scerrati,R,19950301.0,ITA
David,Kostner,R,19950209.0,ITA
Evgeniy,Matveenko,R,19920717.0,RUS
Alexey,Golopurov,U,19881216.0,KGZ
Vsevolod,Tsurikov,R,19881031.0,RUS
Jakob,Schnaitter,R,19960307.0,GER
Sebastian,Prechtel,U,19960514.0,GER
Vincent,Muck,U,19950325.0,GER
Felix,Rottler,U,19910321.0,GER
Uli,Guyot,U,19960606.0,GER
Rafael,Goetz,R,19920417.0,GER
Tim,Handel,R,19961018.0,GER
Juergen,Baur,U,19800526.0,GER
Marin,Plisic,U,19950211.0,SUI
Lukas,Polacek,U,19911001.0,CZE
Nic,Reitsam,U,19960830.0,GER
Peter,Novacek,R,19960118.0,SVK
Filip,Kratochvila,R,19960925.0,SVK
Stepan,Safranek,U,19910610.0,CZE
Christopher,Liniewski,R,19970109.0,GER
Dominik,Nazaruk,L,19961014.0,POL
Mikhail,Kharyutin,U,19850802.0,RUS
Grzegorz,Wojtkiewicz,U,19741211.0,POL
Filip,Ronduda,R,19940318.0,POL
Luc,Sciboz,U,19820422.0,SUI
Mümin,Yilmaz,U,19960209.0,TUR
Oguzhan,Ceylan,U,19980624.0,TUR
Koray,Kirci,U,19980817.0,TUR
Philipp,Moritz,R,19950513.0,AUT
Jonas,Meinecke,U,19940312.0,SUI
Philipp,Wiegele,U,19950910.0,AUT
Linus,Erhart,U,19940803.0,AUT
Leopold,Gomez Islinger,U,19950209.0,GER
Jan,Metelka,R,19850402.0,CZE
Adrian,Eitle,U,19920609.0,GER
Vladimir,Shulga,R,19961107.0,RUS
Aleksandar,Simic,U,19940705.0,SRB
Jamie,Caprice,R,19920922.0,GBR
Artiom,Dimitriev,R,19950330.0,BUL
Alberto,Rodriguez Cayetano,U,19890309.0,ESP
Alejandro,Garcia Saez,U,19950813.0,ESP
Hector,Varona Cantabrana,L,19920227.0,ESP
Paul Daniel,Gijon Arruabarrena,U,19861122.0,ESP
Jorge,Martinez Moreno,U,19920114.0,ESP
Daniel,Bonet,L,19961106.0,ESP
Leevi,Saatela,U,19950815.0,FIN
Oskari,Nieminen,U,19980821.0,FIN
Mikko,Rouvala,U,19980115.0,FIN
Nicolas,Nietosvaara,U,19940428.0,FIN
Evgeny,Bukatin,L,19881012.0,RUS
Mika,Kosonen,R,19950123.0,FIN
Manfred,Fellin,R,19970224.0,ITA
Horst,Rieder,U,19970414.0,ITA
Marian Petre,Prajescu,U,19990224.0,ROU
Vitalie,Sciuca,U,19930618.0,MDA
Flavian,Butnaru,U,19970608.0,ROU
William,Flavell,U,19950526.0,GBR
Dominik,Lamczyk,U,19940205.0,POL
Stanislav,Skobelev,U,19950830.0,RUS
Mikolaj,Jerzy,U,19910427.0,POL
Oskar,Michalek,U,19960124.0,POL
Przemyslaw,Zielinski,U,19960120.0,POL
Roy,Brandys,R,19921111.0,POL
Aliaksandr,Klygin,U,19921116.0,BLR
Matthias,Haselier,L,19870430.0,GER
Kiril,Garkusha,R,19910319.0,BLR
Artsiom,Dabryian,R,19930110.0,BLR
Anton,Bandaryk,R,19971228.0,BLR
Eduard,Biaskosty,U,19940423.0,BLR
Nikita,Chubkov,R,19961010.0,BLR
Aleh,Shtsinnikau,U,19781012.0,BLR
Robin,Lang,U,19960203.0,GER
Patrick,Schmelzer,U,19940215.0,GER
Dominik,Stary,R,19970118.0,CZE
Jonas,Pitorre,U,19890816.0,FRA
Maximilian,Zell,U,19930930.0,GER
Arthur,Iove,U,19940720.0,BEL
Jochem,Mol,U,19940104.0,NED
Juan Manuel,Pendones,U,19980905.0,VEN
Nicolas,Moreno De Alboran,U,19970714.0,ESP
Miguel Jorge,Oliveira,U,19940620.0,POR
Martin,Roll,U,19940818.0,POR
Adrian,Sabrojo Santos,R,19940929.0,ESP
Christian,Bartmann,U,19880222.0,GER
David,Alten,L,19861204.0,AUT
Manuel,Bellutti,U,19911223.0,AUT
Michael,Weinberger,U,19860310.0,AUT
Fabio Francisco,Oberweger,U,19960527.0,AUT
Valtteri,Ahti,U,19970320.0,FIN
Ville,Juhamo,U,19880228.0,FIN
Jussipekka,Salo,U,19940119.0,FIN
Florian,Nicoud,U,19930625.0,FRA
Laurent,Dupraz,U,19770804.0,SUI
Julien,Scriba,R,19830508.0,FRA
Antoine,Bellier,U,19961018.0,SUI
Nico,Borter,U,19960629.0,SUI
Maximilien,Sanson,U,19970721.0,SUI
Marco,Wopmann,L,19870207.0,SUI
Vladimir,Stojkovic,R,19931231.0,SRB
Nemanja,Sekulic,U,19960311.0,SRB
Vukasin,Grahovac,U,19950929.0,SRB
David,Goncalves,U,19800407.0,FRA
Azat,Matigullin,R,19940213.0,RUS
Christian,Niehaus,U,19970126.0,GER
Semen,Gribenyuk,U,19951007.0,RUS
Michiel,Kapteijns,R,19870828.0,NED
Adam,Martin,R,19950712.0,CZE
Clemens,Graute,U,19920828.0,GER
Georgy,Korotkov,U,19950704.0,RUS
Loris,Guenther,U,19960929.0,GER
Daniel Nicolae,Ispas,R,19951114.0,ROU
Diederik,Van Dijk,U,19840712.0,NED
Justin,Roberts,R,19961204.0,BAH
Jedrzej,Sobkowiak,R,19951203.0,POL
Vladimir,Ionov,R,19761005.0,RUS
Sergey,Kuznetsov,R,19731225.0,RUS
Nikita,Shpanko,U,19950307.0,RUS
Vladimir,Alekseenko,U,19960222.0,RUS
Alexey,Nikolaev,R,19921201.0,RUS
Nikita,Khamraev,R,19911002.0,RUS
Timofey,Saraev,U,19900324.0,RUS
Vasilyi,Lapatko,U,19960425.0,BLR
Maksim,Dubrovenski,U,19740130.0,BLR
Mikhail,Yehayan,U,19970715.0,BLR
Dzmitry,Kharytaniuk,U,19910528.0,BLR
Mikita,Salauyou,U,19960326.0,BLR
Aliaksandr,Zhauniak,R,19861218.0,BLR
Laurent,Wagner,U,19900627.0,GER
Noah,Rockstroh,U,19951004.0,GER
Tom,Diederich,L,19921208.0,LUX
Matthias,Lohr,R,19940811.0,AUT
Maximilian,Loescher,U,19960425.0,AUT
Anton,Uribe Chavert,U,19940304.0,ESP
Alexandru,Stan,R,19940206.0,ROU
Vlad,Simon,U,19960708.0,ROU
Toma Petrus,Dragomir,U,19800112.0,ROU
James,Brimacombe,R,19970506.0,GBR
Michael,Goebbel,U,19940122.0,ROU
Petru,Isan,U,19960427.0,ROU
Robert Antonio,Mavlea,U,19970303.0,ROU
Patrick,Kaukovalta,U,19981201.0,FIN
Marcus Alexander,Stenfors,U,19970501.0,FIN
Oskari,Kulta,U,19980703.0,FIN
Tommi,Lehtinen,R,19980424.0,FIN
Mikael,Anttinen,R,19840412.0,FIN
Samuel,Favre,U,19780902.0,SUI
Daniel,Svensson,R,19960301.0,SWE
Mael,Fellay,U,19971001.0,SUI
Vauthey,Damien,U,19930408.0,SUI
Janosch,Kraenzle,U,19960603.0,SUI
Emilien,Comby,U,19910619.0,SUI
Julien,Buchs,U,19930427.0,SUI
Julien,Huang,U,19951123.0,SUI
Nicolas,Grandjean,U,19970911.0,SUI
Mladen,Lalusic,U,19960506.0,SRB
Aleksandar,Bozic,L,19960420.0,SRB
Tim,De Rooij,R,19811028.0,NED
Romuald Kriston,De Romas,U,19940219.0,NED
Julius,Nilsson,U,19941114.0,GER
David,Kardol,R,19920714.0,GER
Dmitry,Khalyapin,U,19980611.0,RUS
Christophe,Bieseman,U,19960405.0,BEL
Yoeri,Van Speybroeck,R,19890727.0,BEL
Wiktor,Radwan,R,19980306.0,POL
Krzysztof,Oleksy,U,19960301.0,POL
Max,Steinberger,R,19960208.0,POL
Jose Antonio,Dugo Reyes,U,19990430.0,ESP
Alexis,Canter,U,19980603.0,GBR
Mwiza,Gondwe,U,19870814.0,ZAM
Louis,Regan,U,19951113.0,GBR
Ramon,Weil,R,19940416.0,GER
Stefan Octavian,Samoila,U,19990217.0,ROU
Dragos,Jerca,R,19940828.0,ROU
Jules,Prodolliet,U,19950326.0,SUI
Philipp,Kahoun,U,19930713.0,SUI
Marco,Luchsinger,U,19940630.0,SUI
Dalibor,Knezevic,U,19950215.0,SRB
Damjan,Domazetovski,U,19950208.0,MKD
Dejan,Asanovic,R,19910921.0,MNE
Renzo,Piatti,U,19941010.0,ITA
Alberto,Boraso,R,19970131.0,ITA
Sushant,Kuttalam Chandrasekar,L,19841110.0,IND
Tommaso,Rombai,U,19960823.0,ITA
Tommaso,Aprile,R,19820905.0,ITA
Daniele,Pepi,U,19980506.0,ITA
Filippo,Miliani,U,19980529.0,ITA
Alessandro,Poggianti,R,19970226.0,ITA
Ramiro,Urreta,U,19941206.0,ARG
Tomas,Pepe,U,19950615.0,ARG
Matias Ezequiel,Vitola,R,19950627.0,ARG
Ignacio German,Dagostino Herrera,U,19960801.0,ARG
Nicolas,Ferrando,U,19960625.0,ARG
Wilver,Etchebarne,U,19930304.0,ARG
Pablo,De La Riva,U,19920222.0,ARG
Agustin,Aime,U,19950406.0,ARG
Juan Martin,Jalif,U,19990117.0,ARG
Nicolas,Brunetti,U,19901124.0,ARG
Fabrizio Hernan,Gomez,U,19950816.0,ARG
Franco,Nicoletti,U,19900824.0,ARG
Ignacio,Ortega Enriquez,U,19950305.0,ARG
Matias,Tomatis,U,19951115.0,ARG
Rodrigo,Bertelli,U,19960605.0,ARG
Marton,Codon,U,19970613.0,ARG
Kevin,Deich,U,19921116.0,ARG
Alejandro,Salut,U,19930327.0,ARG
Jordi,Bazoberry,U,19960425.0,ARG
Cristian Luciano,Pastore,U,19960612.0,ARG
Guillermo,Riccitelli,U,19900206.0,CHI
Mauro Sebastian,Scherf,U,19960520.0,ARG
Elias,Fernandez,U,19960316.0,ARG
Amancio,Sanchez,U,19960228.0,ARG
Mario Antonio,Cappellari,U,19950727.0,ARG
Alejandro,Orihuela,R,19960703.0,ARG
Ignacio,Kostiuk,U,19960125.0,ARG
Oscar,Arellano,R,19931007.0,ARG
Facundo,Jain,R,19961127.0,ARG
Joaquin,Moriones,U,19940816.0,ARG
Santiago,Picolet,U,19860905.0,ARG
Agustin,Vera Molina,U,19980822.0,ARG
Joaquin,Gonzalez Goytia,U,19960321.0,ARG
Juan Manuel,Carrasco,R,19960516.0,ARG
Tadeo,Bruno,R,19951019.0,ARG
Mauricio,Sorrento,U,19960214.0,ARG
Wenceslao,Albin Martin,R,19970305.0,ARG
Leonardo,Albertalli,U,19950108.0,ARG
Pablo Leonardo,Suarez,U,19940207.0,ARG
Santino,Romeo,U,19970605.0,ARG
Francisco Ismael,Contreras Stuller,R,19971007.0,ARG
Manuel,Vampa,U,19951114.0,ARG
Franco Enzo,Elizalde,U,19951104.0,ARG
Joaquin,Salicioni,U,19950726.0,ARG
Gonzalo,Pereda,U,19961217.0,ARG
Julian,Caceres,U,19970414.0,ARG
Agustin Adrian,Madrid Rocca,U,19950623.0,ARG
Mateo,Schmit,U,19971010.0,ARG
Gonzalo Agustin,Ponce,U,19931127.0,ARG
Ignacio,Poncio,U,19961204.0,ARG
Justin,Reinero,U,19930715.0,ARG
Gonzalo Agustin,Ribera,U,19970107.0,ARG
Gaston,Itquin,U,19960401.0,ARG
Ramiro,Piaggio,U,19960103.0,ARG
Agustin,Sacco,U,19970809.0,ARG
Juan Martin,Casco,U,19950901.0,ARG
Diego,Sarudiansky,U,19920127.0,ARG
Andres Ulises,Arias,U,19960904.0,ARG
Nicolas,Villada,R,19970616.0,COL
Jhon Jairo,Benitez Hernandez,U,19930502.0,COL
Juan Sebastian,Giraldo Gutierrez,R,19941030.0,COL
Kawach,Samraat,U,19900812.0,IND
Anouar,Jakhoukh,R,19900909.0,GAB
Olsen,Faubert,U,19860730.0,GAB
Gregory,Laspreses,U,19770710.0,FRA
Abdelrahman,Al Bitar,R,19940613.0,EGY
Tamim,Hallak,R,19980304.0,LIB
Mohammed,Alshatti,R,19960703.0,KUW
Ali,Alherz,U,19990301.0,KUW
Ali,Al Qallaf,U,19970427.0,KUW
Valentin,Streltsov,U,19981023.0,RUS
Karlo,Bosnjak,U,19941211.0,CRO
Goran,Rakic,R,19930105.0,CRO
Jakov,Martinis,R,19980104.0,CRO
Dominik,Petrisic,U,19990612.0,GER
Alberto,De Meo,U,19940308.0,ITA
Libor,Hrestak,R,19961228.0,CRO
Pavao,Djurasina,U,19910905.0,CRO
Gabriel,Skoro,U,19961011.0,GER
Laszlo,Szendroi,R,19920326.0,HUN
Dominik,Milos,U,19960430.0,CRO
Sanjin,Golic,U,19830927.0,CRO
Filip,Svalina,U,19970111.0,CRO
Paul Antoine,Quilichini,R,19920724.0,FRA
Ivan,Haber,U,19930930.0,HUN
Drazen,Vuko,R,19950726.0,CRO
Nikola,Korov,U,19960924.0,CRO
Denis,Brizic,R,19911204.0,CRO
Filip,Kresic,U,19950128.0,CRO
Ulises,Morinigo,U,19960629.0,ARG
Vicente,Miranda Llanos,U,19841017.0,CHI
Edison Antonio,Pena Y Lillo,U,19950809.0,CHI
Luis,Molina,U,19990710.0,BOL
Matias,Porro,U,19980414.0,BOL
Francisco,Claure,U,19970222.0,BOL
Agustin,Cattoretti,U,19971223.0,BOL
Augusto Nicolas,Mazzone,U,19970912.0,ARG
Marco,Miranda Llanos,U,19841017.0,CHI
Nicolas,Aguirre,U,19950130.0,BOL
Clemente,Armanet,U,19961015.0,CHI
Felipe,Dannunzio,U,19970130.0,ARG
Jorge Alejandro,Pinto,U,19950726.0,BOL
Ivan,Linares,R,19950421.0,BOL
Axel,Bagnasco,U,19880524.0,ARG
Ivan Gonzalo,Guerrero,U,19970105.0,BOL
Jeff,Guerrero,R,19950530.0,MEX
Rodrigo,Jara Unzueta,U,19990605.0,BOL
Manuel,Barroetavena,R,19910327.0,ARG
Matias,Vargas,U,19980307.0,BOL
Rodrigo,Arias,R,19891110.0,BOL
Renzo,Canozzi,U,19950314.0,ARG
Andres,Oporto,U,19950829.0,BOL
Juan,Borba,R,19960412.0,PAR
Lucas,Escobar,U,19970217.0,PAR
Esteban,Canaviri,U,19970917.0,BOL
Freddy Gustavo,Rioja Ricaldi,U,19950621.0,BOL
Khalid,Chana,R,19911225.0,MAR
Yassine,Oukessou,U,19960715.0,MAR
Walid,Maaroufi,U,19960622.0,MAR
Idriss,Maaroufi,U,19980109.0,MAR
Younes,Rasdi,U,19950916.0,MAR
Chadi,Mabrouk,U,19960928.0,MAR
Brahim,Wahbi,U,19850904.0,MAR
Amine,Haibabi,U,19970204.0,MAR
Mauro,Francesa,R,19710724.0,VEN
Nestor Alejandro,Molina Escobar,R,19891210.0,VEN
David,Rodriguez Brandwijk,R,19960504.0,VEN
Joel,Bilbao,R,19960115.0,VEN
Andreas Ignacio,Pasutti,R,19950620.0,ARG
Stefano,Daza,U,19941206.0,VEN
Antonio,Ramirez,U,19960912.0,VEN
Jose Sidney,Mullings Rivas,U,19921121.0,VEN
Emir Abraham,Machado Nuarez,U,19940623.0,VEN
Fernando Jose Pirela Valero,Pirela,R,19950825.0,VEN
Yorni,Vargas,R,19950505.0,VEN
Mohamed,Aboulkassem,U,19980126.0,EGY
Danilo Salvarani,Cusma,U,19940331.0,BRA
Cristhian Hoefling,Cassol,R,19971014.0,BRA
Edgardo Francisco,Saez,U,19970503.0,ARG
Leonardo,Perillo,L,19950509.0,BRA
Vinicius Nimer,Merlo,U,19940218.0,BRA
Heitor,Garcia,U,19950424.0,BRA
Rodrigo,Schoellkopf,U,19811206.0,BRA
Mateus,Dallavechia De Col,U,19970916.0,BRA
Pedro,Festugato Regalin,R,19960103.0,BRA
Marcello,Donato,R,19900510.0,BRA
Daniel,Trahtman De Boer,U,19970930.0,BRA
Vinicius,Fialho,U,19950324.0,BRA
Lucas,Jadjiski,U,19860522.0,BRA
Joao Vitor,Almeida,U,19980428.0,BRA
Gustavo,De Moraes Rocha,U,19740314.0,BRA
Gabriel,Pelegrino Del Grosso,U,19930321.0,BRA
Francisco Kiko,Caetano,U,19810908.0,BRA
Leonardo,Pelegrino Delgrosso,U,19900223.0,BRA
Marius,Pimishofer,U,19881018.0,AUT
Max,Dobrowolny,U,19861227.0,AUT
Daniel,Csuk,U,19850215.0,AUT
Roman,Bohnstingl,U,19911206.0,AUT
Daniel,Schwarzl,R,19920922.0,AUT
Stefan,Kaspar,R,19910823.0,AUT
Stefan,Graupner,U,19800802.0,AUT
Hugo,Cazaban,U,19981001.0,FRA
Loic,Blanco,U,19960919.0,FRA
Alan,Cao,U,19930725.0,FRA
Alexandre,Hebras,U,19960326.0,FRA
Pierre,Abbadie,U,19840203.0,FRA
Olivier,Plat,U,19980301.0,FRA
Antonio,Miro,R,19960813.0,ESP
Fernando,Martin Mateos,U,19950330.0,ESP
Esteban,Garcia Castro,U,19950116.0,ESP
Jaime,Alvarez Bernaldo De Quiros,U,19941117.0,ESP
Gabriel,Diaz Freire,R,19971024.0,ESP
Sergey,Komarov,U,19960522.0,RUS
Vladimir,Arutiunyan,U,19961111.0,RUS
Sergei,Moiseev,U,19980414.0,RUS
Oleg,Besednikov,R,19990120.0,RUS
Daniil,Gordeev,R,19990622.0,RUS
Mikhail,Zaytsev,U,19970214.0,RUS
Nikolay,Vasin,R,19900517.0,RUS
Alan,Bzarov,R,19950202.0,RUS
Daniil,Dolgov,U,19971213.0,RUS
Jake,Horton,U,19950322.0,GBR
Mohamed,Morsi,U,19950112.0,GBR
Jonathan,Morgan,U,19860922.0,BAR
Edward,Taylor,R,19960220.0,GBR
Andrea,Di Meo,U,19960324.0,ITA
Matteo,Zorzin,U,19961019.0,ITA
Florian,Simbozel,R,19960216.0,FRA
Leo,Boos,U,19960702.0,FRA
Alexandre,Gravier,U,19940416.0,FRA
Mickael,Maurin,U,19881130.0,FRA
Jack,Caso,R,19921210.0,GBR
Stefan,Rhodes,R,19960525.0,GBR
Armon,Rabiee,R,19970311.0,GBR
Luke,Pudar,R,19940523.0,GBR
Harry,Copley,R,19960805.0,GBR
Aneil,Persad,U,19931029.0,GBR
Jan,Daniel,R,19930428.0,GBR
Olle,Thestrup,U,19950528.0,SWE
Sebastian,Sikh,U,19941008.0,SWE
William,Malm,U,19960819.0,SWE
Oscar,Soderlund,U,19960109.0,SWE
Sam,Taylor,U,19970703.0,SWE
Henrik,Wallensten,R,19781016.0,SWE
David,Norfeldt,U,19980320.0,SWE
Casper,Ruud,R,19981222.0,NOR
Georg,Lundkvist,L,19951011.0,SWE
Ignacio,Tejerina Jorquera,U,19960819.0,ESP
Alejandro,Ibanez Gallego,U,19970331.0,ESP
Mario,Saiz Corsin,U,19820508.0,ESP
Juan,Ortiz Couder,U,19960722.0,ESP
Alejandro,Garcia Moreno,U,19970604.0,ESP
Sergey,Baryshev,U,19961204.0,RUS
Alberto,Maza Martin,U,19960903.0,ESP
Nemanja,Djuric,R,19810626.0,SRB
Peter,Balla,U,19930528.0,HUN
Davor,Ivkovic,R,19951125.0,SRB
Louis,Lechevretel,U,19960416.0,FRA
Hajime,Suzuki,R,19800410.0,JPN
Maxime,Petel,U,19970421.0,FRA
Mohamed,Nhari,U,19901110.0,MAR
Pierre,Faivre,U,19960212.0,FRA
Christophe,Norbert,U,19770601.0,SEN
Julien,Melot,U,19880908.0,FRA
Sebastien,Amato,U,19950725.0,FRA
Chris,Devoize,U,19920121.0,FRA
Cyril,Conty,U,19840302.0,FRA
Jules,Okala,U,19970818.0,FRA
Christophe,Cote,R,19780620.0,FRA
Alexis,Gautier,U,19970407.0,FRA
Florian,Remond,U,19880404.0,FRA
Oliver,Poysti,U,19950916.0,SWE
Mario,Paccini Sancho,U,19970418.0,ESP
Javier,Amantegui,U,19971206.0,ESP
Miguel,Vallejo,U,19961221.0,ESP
Rafael,Gonzalez Almazan,U,19980701.0,ESP
Dusan,Cvetkovic,R,19921215.0,SRB
Petar,Stamenkovic,U,19960413.0,SRB
Milan,Nicic,U,19960709.0,SRB
Danilo,Vukotic,U,19970505.0,SRB
Shane,Brown,U,19950321.0,GBR
Alfonso,Medina Cuadra,U,19971206.0,ESP
Gonzalo,Chaves Marcos,U,19990730.0,ESP
Kasimir,Balakov,R,19950708.0,BUL
Gaylord,Messin,R,19940809.0,FRA
Lucas,Krusinski,U,19960717.0,FRA
Niklas,Muerkens,U,19970125.0,GER
Mathias,Ljungkvist,U,19921020.0,SWE
August,Zetterberg,R,19940206.0,SWE
Kevin,Daun,U,19950601.0,SWE
Samuel,Klemetz,U,19980929.0,SWE
Jakob,Johansson Holm,U,19950515.0,SWE
Marcus,Brandow,U,19960124.0,SWE
Johan,Jonhagen,U,19950518.0,SWE
Fabio,Giaretta,R,19931020.0,ITA
Nils,Edstrom,U,19951221.0,SWE
Linus,Pettersson,R,19950316.0,SWE
Arda,Albay,U,19990129.0,TUR
Dominik,Luenstroth,U,19940125.0,GER
Aleksandar,Stupar,U,19940717.0,SRB
Vilhelm,Fridell,U,19971209.0,SWE
Sebastian,Hawken,R,19960324.0,NOR
Jacob,Eskeland,U,19981006.0,NOR
Tony,Divel,U,19950124.0,SWE
Oliver,Nilsson,U,19950318.0,SWE
Timothy,Elgegren,U,19970723.0,SWE
Jerome,Bernard,L,19850713.0,FRA
Baptiste,Bourdarie,U,19900106.0,FRA
Alexis,Boureau,U,19960425.0,FRA
Artem,Strokan,U,19920128.0,RUS
Stepan,Vancurik,R,19930512.0,CZE
Gerard,Pont,U,19961124.0,ESP
Ankush,Arora,R,19960904.0,IND
Sergi,Fontcuberta,U,19970313.0,ESP
Qixiang,Hu,U,19940306.0,CHN
Raul,Brancaccio,U,19970504.0,ITA
Robert Chachava,Roba,U,19830622.0,GEO
Giorgi,Loqapishvili,U,19940831.0,GEO
Giorgi,Datashvili,U,19970814.0,GEO
Daniel,Skilich,R,19980704.0,AUT
Lorenzo,De Fraia,U,19980728.0,ITA
Marco,Porcu,U,19941106.0,ITA
Patrizio,Panicucci,U,19940620.0,ITA
Umberto,Giovannini,U,19971018.0,ITA
Roberto,Binaghi,U,19990108.0,ITA
Filippo,Giovannini,U,19990214.0,ITA
Matteo,Cannavera,U,19950803.0,ITA
Nikolaj,Katic,R,19980727.0,DEN
Nicola,Spissu,U,19950913.0,ITA
Irakli,Metreveli,U,19980404.0,GEO
Roman,Zhurbin,U,19981106.0,RUS
Lorenzo,Riva,U,19990301.0,ITA
Andrea,Meloni,U,19970531.0,ITA
Phillipp,Koell,U,19920410.0,ITA
Fotios,Tsobanidis,U,19700724.0,GRE
George,Charalambous,R,19940520.0,CYP
Georgios,Stamatiadis,U,19960718.0,GRE
Vasilis,Lazos,U,19940409.0,GRE
Edoardo,Zecchinelli,U,19931225.0,ITA
Stefano,Como,U,19811007.0,ITA
Matteo,Ales,R,19910824.0,ITA
Michele,Secci,U,19950327.0,ITA
Leonardo,Mazzucchelli,U,19970903.0,ITA
Tallon,Griekspoor,R,19960702.0,NED
Michail,Kazantzis,U,19970530.0,GRE
Alkis,Mantousis,U,19930809.0,GRE
Jonas Zacho,Larsen,U,19960713.0,DEN
Marcos,Asvestas,R,19940112.0,CYP
Minos Kimon,Stavrakas,U,19980430.0,GRE
Dimitrios,Skalidakis,U,19970829.0,GRE
Theofanis,Kontopoulos,U,19980628.0,GRE
Antonios,Stamenos,R,19950701.0,GRE
Giannis,Androutselis,U,19920603.0,GRE
Yiannis,Kordos,U,19970613.0,GRE
Georgios,Kontosis,R,19971006.0,GRE
Georgios,Kotsiras,U,19841221.0,GRE
Stefan,Goellner,U,19930726.0,GER
Fabian,Knuettel,U,19970526.0,GER
Karl,Grossey,R,19941113.0,GBR
Nicolas,Kramer,R,19961217.0,GER
Alexander,Masur,U,19960328.0,GER
Sharmal,Dissanayake,R,19960514.0,SRI
Alessandro,Hebling,U,19911203.0,GER
Nikitas,Niarchos,U,19990915.0,GRE
George,Karagiannis,U,19911004.0,GRE
Joshua Marcelo,Olvera Gomez,U,19961003.0,ECU
Lautaro,Hardoy,U,19960729.0,ARG
Gustavo,Uscocovich Amador,U,19990511.0,ECU
Matias Fernando,Casanello,L,19941017.0,CHI
Alberto Daniel,Rodriguez Alava,U,19890212.0,ECU
Marcos,Felice,U,19950117.0,ARG
Jose Andrade,Enrique,U,19900303.0,USA
Jorge Luis,Baidal Galarza,R,19800618.0,ECU
Vicente,Valdes,U,19961005.0,CHI
Cristian,Vera,U,19941202.0,ARG
Roberto Javier,Zambrano Caceres,U,19950101.0,ECU
Nicolas Javier,Leon Massa,L,19971102.0,ECU
Kevin Mario,Gandini,U,19930401.0,ARG
Carlos Alejandro,Macias Torres,U,19990330.0,ECU
Santiago Andres,Suarez Estrada,U,19961021.0,ECU
Mateo,Fernandez,U,19960706.0,ECU
Jorge Mateo,Espinoza Arroba,U,19970627.0,ECU
Sebastian,Malo,U,19970429.0,ECU
