,first_name,last_name,flag_code,residence,birthplace,birthdate,birth_year,turned_pro,weight_kg,height_cm,handedness,backhand
6231,Marcin,Matkowski,POL,"Warsaw, Poland","Barlinek, Poland",19810115,1981.0,2003.0,90.0,185.0,Right-Handed,Two-Handed Backhand
6232,Vasilis,Mazarakis,GRE,"Athens, Greece","Athens, Greece",19800209,1980.0,1999.0,72.0,178.0,0,0
6233,Paul-Henri,Mathieu,FRA,"Boulogne-Billancourt, France","Strasbourg, France",19820112,1982.0,1999.0,74.0,185.0,Right-Handed,Two-Handed Backhand
6234,Joji,Miyao,JPN,0,0,19810615,1981.0,0.0,0.0,0.0,0,0
6235,Jeroen,Masson,BEL,Belgium,Gent,19810102,1981.0,0.0,0.0,0.0,0,0
6236,Nicolas,Mahut,FRA,"Boulogne-Billancourt, France","Angers, France",19820121,1982.0,2000.0,80.0,191.0,Right-Handed,One-Handed Backhand
6237,Daniel,Munoz de la Nava,ESP,"Madrid, Spain","Madrid, Spain",19820129,1982.0,1999.0,75.0,178.0,Left-Handed,Two-Handed Backhand
6238,Julien,Mathieu,FRA,0,0,19820422,1982.0,0.0,0.0,0.0,0,0
6239,Florian,Merkel,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
6240,Marcelo,Melo,BRA,"Belo Horizonte, Brazil","Belo Horizonte, Brazil",19830923,1983.0,1998.0,87.0,203.0,Right-Handed,Two-Handed Backhand
6241,Fabrizio,Matteoli,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
6242,Antonio,Mennella,ITA,0,0,0,0.0,0.0,0.0,0.0,0,0
6243,Israel,Matos Gil,ESP,0,0,19821214,1982.0,0.0,0.0,0.0,0,0
6244,Philipp,Marx,GER,"Biedenkopf, Germany","Biedenkopf, Germany",19820203,1982.0,0.0,75.0,188.0,0,0
6245,Rodney,Mandelstam,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
6246,Cedric,Mason,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
6247,Richard,Moody,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6248,Don,McCormick,CAN,0,"Vancouver, BC, Canada",19450412,1945.0,0.0,75.0,180.0,0,0
6249,Bill,Monan,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6250,Fred,McNair III,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6251,Viorel,Marcu,ROU,0,0,0,0.0,0.0,0.0,0.0,0,0
6252,Frank,McDonald,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
6253,B.,Moreau,FRA,0,0,0,0.0,0.0,0.0,0.0,0,0
6254,James,May,GBR,0,0,19810617,1981.0,0.0,0.0,0.0,0,0
6255,Jonathan,Marray,GBR,"Sheffield, England","Liverpool, England",19810310,1981.0,2000.0,76.0,183.0,Right-Handed,One-Handed Backhand
6256,David,Marrero,ESP,"Las Palmas, Spain","Las Palmas, Spain",19800408,1980.0,2001.0,85.0,183.0,Right-Handed,One-Handed Backhand
6257,Christian,Magg,AUT,0,0,19810308,1981.0,0.0,0.0,0.0,0,0
6258,Marco,Mirnegg,AUT,Linz,Linz,19820624,1982.0,2002.0,73.0,180.0,0,0
6259,Nils,Muschiol,GER,0,0,19840505,1984.0,0.0,0.0,0.0,0,0
6260,Jordi,Marse-Vidri,ESP,0,0,19800721,1980.0,0.0,0.0,0.0,0,0
6261,Marcel-Ioan,Miron,ROU,0,0,19820406,1982.0,0.0,0.0,0.0,0,0
6262,Juan,Monaco,ARG,"Buenos Aires, Argentina","Tandil, Argentina",19840329,1984.0,2002.0,81.0,185.0,Right-Handed,Two-Handed Backhand
6263,Kabelo,Maleka,RSA,0,0,19820108,1982.0,0.0,0.0,0.0,0,0
6264,Gilles,Muller,LUX,"Reckange-sur-Mess, Luxembourg","Luxembourg City, Luxembourg",19830509,1983.0,2001.0,89.0,193.0,Left-Handed,Two-Handed Backhand
6265,Gabriel,Moraru,ROU,"Constanta, Romania","Constanta, Romania",19820128,1982.0,2001.0,72.0,180.0,0,0
6266,Ivo,Minar,CZE,"Prague, Czech Republic","Prague, Czech Republic",19840521,1984.0,2002.0,85.0,183.0,0,0
6267,Jan,Mertl,CZE,"Prague, Czech Republic","Usti Nad Labem, Czech Republic",19820103,1982.0,2002.0,84.0,191.0,Right-Handed,Two-Handed Backhand
6268,Alessandro,Motti,ITA,"Reggio Emilia, Italy","Correggio, Italy",19790221,1979.0,0.0,75.0,185.0,Left-Handed,One-Handed Backhand
6269,Rui,Machado,POR,"Lisbon, Portugal","Faro, Portugal",19840410,1984.0,2002.0,70.0,178.0,Right-Handed,Two-Handed Backhand
6270,Aleksandr,Mityaev,RUS,0,0,19740202,1974.0,0.0,0.0,0.0,0,0
6271,Jim,McLennan,USA,0,"Berkeley, CA, U.S.A.",0,0.0,0.0,0.0,0.0,0,0
6272,Cliff,Mayne,USA,0,"Berkeley, CA, U.S.A.",19330912,1933.0,0.0,0.0,0.0,0,0
6273,Matthias,Mauritz,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
6274,Tigran,Martirosyan,ARM,0,0,19830712,1983.0,0.0,0.0,0.0,0,0
6275,Felix,Morey,ESP,0,0,0,0.0,0.0,0.0,0.0,0,0
6276,Florian,Mayer,GER,"Bayreuth, Germany","Bayreuth, Germany",19831005,1983.0,2001.0,82.0,191.0,Right-Handed,Two-Handed Backhand
6277,Darko,Madjarovski,SRB,0,0,19830617,1983.0,0.0,0.0,0.0,0,0
6278,Ryoichi,Miyake,JPN,0,0,0,0.0,0.0,0.0,0.0,0,0
6279,Andrei,Mlendea,ROU,0,0,19840803,1984.0,0.0,0.0,0.0,0,0
6280,Florin,Mergea,ROU,"Bucharest, Romania","Craiova, Romania",19850126,1985.0,2003.0,75.0,0.0,Right-Handed,One-Handed Backhand
6281,Yoshimito,Miyashita,JPN,0,0,0,0.0,0.0,0.0,0.0,0,0
6282,Bill,McDonnell,CAN,0,0,0,0.0,0.0,0.0,0.0,0,0
6283,John,McManus,CAN,0,0,0,0.0,0.0,0.0,0.0,0,0
6284,Nicholas,Monroe,USA,"Austin, TX, USA","Oklahoma City, OK, USA",19820412,1982.0,2004.0,73.0,178.0,Right-Handed,Two-Handed Backhand
6285,Adrian,Menendez-Maceiras,ESP,"Marbella, Spain","Marbella, Spain",19851028,1985.0,2005.0,74.0,183.0,Right-Handed,Two-Handed Backhand
6286,Leandro,Migani,ARG,"Rio Cuarto, Argentina","Rio Cuarto, Argentina",19850302,1985.0,0.0,0.0,0.0,0,0
6287,Sam,Match,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6288,Mathieu,Montcourt,FRA,"Boulogne-Billancourt, France","Paris, France",19850304,1985.0,2002.0,75.0,183.0,Right-Handed,Two-Handed Backhand
6289,Matwe,Middelkoop,NED,"Breda, The Netherlands","Leerdam, The Netherlands",19830903,1983.0,2002.0,85.0,191.0,Right-Handed,Two-Handed Backhand
6290,Abdullah,Maqdes,KUW,0,0,19870331,1987.0,0.0,0.0,0.0,0,0
6291,Vahid,Mirzadeh,USA,"Wellington, Florida, USA","Lake Worth, Florida, USA",19861228,1986.0,2011.0,82.0,178.0,0,0
6292,Jochen,Matschke,GER,0,0,19850705,1985.0,0.0,0.0,0.0,0,0
6293,Denis,Matsukevich,RUS,0,0,19860328,1986.0,0.0,80.0,191.0,0,0
6294,Andy,Murray,GBR,"London, England","Glasgow, Scotland",19870515,1987.0,2005.0,84.0,191.0,Right-Handed,Two-Handed Backhand
6295,Devin,Mullings,BAH,0,0,19851004,1985.0,0.0,0.0,0.0,0,0
6296,Aleksandar,Maric,SRB,0,0,19840523,1984.0,0.0,0.0,0.0,0,0
6297,Chiradip,Mukerjea,IND,0,0,0,0.0,0.0,0.0,0.0,0,0
6298,Nikola,Martinovic,CRO,0,0,19840402,1984.0,0.0,0.0,0.0,0,0
6299,Gael,Monfils,FRA,Switzerland,"Paris, France",19860901,1986.0,2004.0,80.0,193.0,Right-Handed,Two-Handed Backhand
6300,Kevin,Menton,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6301,Jamie,Murray,GBR,"Wimbledon, England","Dunblane, Scotland",19860213,1986.0,2004.0,83.0,191.0,Left-Handed,Two-Handed Backhand
6302,Zdravko,Mincek,YUG,0,0,0,0.0,0.0,0.0,0.0,0,0
6303,James,Mcardle,0,0,0,19200501,1920.0,0.0,0.0,0.0,0,0
6304,J.,Mulvey,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6305,Peter,Mors,0,0,0,19420217,1942.0,0.0,0.0,0.0,0,0
6306,Dennis,Matthews,RSA,0,0,19501123,1950.0,0.0,0.0,0.0,0,0
6307,David,Mitchell,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6308,Andrew,McGrath,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6309,Raymond,Mapp,GBR,0,0,0,0.0,0.0,0.0,0.0,0,0
6310,Diko,Murdono,INA,0,0,0,0.0,0.0,0.0,0.0,0,0
6311,Slobodan,Mavrenski,SUI,0,0,0,0.0,0.0,0.0,0.0,0,0
6312,Robert,Millington,GBR,0,0,19530413,1953.0,0.0,0.0,0.0,0,0
6313,Andre,Miele,BRA,0,0,19870412,1987.0,0.0,0.0,0.0,0,0
6314,Larry,Miller,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6315,Kevin,McCollum,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6316,Leonardo,Mayer,ARG,"Buenos Aires, Argentina","Corrientes, Argentina",19870515,1987.0,2003.0,80.0,191.0,Right-Handed,One-Handed Backhand
6317,Michael,Mitchell,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6318,P.,Martin,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6319,Unknown,Markoff,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6320,Allen,Morris,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6321,Ross,McGhie,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6322,Fabrice,Martin,FRA,"Bradenton, FL, USA","Bayonne, France",19860911,1986.0,2006.0,100.0,198.0,Right-Handed,One-Handed Backhand
6323,Marinko,Matosevic,AUS,"Melbourne, Australia","Jajce, Bosnia-Herzegovina",19850808,1985.0,2003.0,86.0,193.0,Right-Handed,Two-Handed Backhand
6324,Matteo,Marrai,ITA,Italy,0,19861117,1986.0,0.0,0.0,0.0,0,0
6325,Steven,Moneke,GER,Germany,0,19860527,1986.0,0.0,0.0,0.0,0,0
6326,Vincent,Millot,FRA,"Dijon, France","Montpellier, France",19860130,1986.0,2007.0,75.0,173.0,Left-Handed,Two-Handed Backhand
6327,Andres,Molteni,ARG,"Buenos Aires, Argentina","Buenos Aires, Argentina",19880315,1988.0,0.0,70.0,180.0,Right-Handed,Two-Handed Backhand
6328,Borja,Malo,CHI,Chile,0,19871215,1987.0,0.0,0.0,0.0,0,0
6329,Adrian,Mannarino,FRA,"Valletta, Malta","Soisy-sous-Montmorency, France",19880629,1988.0,2004.0,70.0,180.0,Left-Handed,Two-Handed Backhand
6330,Saketh,Myneni,IND,"Visakhapatnam, India","Vuyyuru, India",19871019,1987.0,2012.0,85.0,193.0,Right-Handed,Two-Handed Backhand
6331,Alejandro,Mendoza,BOL,0,"La Paz, Bolivia",19900202,1990.0,0.0,80.0,183.0,0,0
6332,Illya,Marchenko,UKR,"Donetsk, Ukraine","Dneprodzerzhinsk, Ukraine",19870908,1987.0,2006.0,82.0,185.0,Right-Handed,Two-Handed Backhand
6333,Pierre,Metenier,FRA,0,0,19831015,1983.0,0.0,0.0,0.0,0,0
6334,Marc,Meigel,GER,0,0,19880304,1988.0,0.0,0.0,0.0,0,0
6335,Dmitri,Marfinsky,RUS,0,0,19890826,1989.0,0.0,0.0,0.0,0,0
6336,Nikola,Mektic,CRO,"Zagreb, Croatia","Zagreb, Croatia",19881224,1988.0,2006.0,80.0,183.0,Right-Handed,Two-Handed Backhand
6337,Marcelo,Michelucci,BRA,0,0,19880329,1988.0,0.0,0.0,0.0,0,0
6338,Andrej,Martin,SVK,"Bratislava, Slovak Republic","Bratislava, Slovak Republic",19890920,1989.0,0.0,72.0,180.0,0,0
6339,Miha,Mlakar,SLO,"Ljubljana, Slovenia","Ljubljana, Slovenia",19840919,1984.0,0.0,66.0,0.0,0,0
6340,Miloslav,Mecir,SVK,"Bratislava, Slovak Republic","Prague, Czech Republic",19880120,1988.0,0.0,88.0,196.0,Right-Handed,Two-Handed Backhand
6341,Marek,Mrozek,POL,0,0,19880331,1988.0,0.0,0.0,0.0,0,0
6342,Koki,Matsunaga,JPN,0,0,19840903,1984.0,0.0,0.0,0.0,0,0
6343,Michael,McClune,USA,"Irvine, California, USA","Long Beach, California, USA",19890822,1989.0,2007.0,84.0,188.0,0,0
6344,Ivo,Mijic,GER,0,0,19900115,1990.0,0.0,0.0,0.0,0,0
6345,Denys,Molchanov,UKR,"Kiev, Ukraine","Chisinau, Moldova",19870516,1987.0,0.0,83.0,191.0,Right-Handed,Two-Handed Backhand
6346,Marek,Michalicka,CZE,"Ricany, Czech Republic","Prague, Czech Republic",19861223,1986.0,0.0,74.0,183.0,0,0
6347,Ronald,Mckenzie,USA,0,0,19691227,1969.0,0.0,0.0,0.0,0,0
6348,Kristijan,Mesaros,CRO,0,"Slavonski Brod, Croatia",19880702,1988.0,0.0,89.0,188.0,Right-Handed,Two-Handed Backhand
6349,Ryusei,Makiguchi,JPN,"Buenos Aires, Argentina","Cochabamba, Bolivia",19910503,1991.0,0.0,77.0,178.0,0,0
6350,Yannick,Mertens,BEL,"Ternat, Belgium","Anderlecht, Belgium",19870625,1987.0,2006.0,72.0,188.0,0,0
6351,Mithun,Murali,IND,0,0,19820923,1982.0,0.0,0.0,0.0,0,0
6352,James,McGee,IRL,"Dublin, Ireland","Dublin, Ireland",19870610,1987.0,0.0,80.0,183.0,Right-Handed,Two-Handed Backhand
6353,Yann,Marti,SUI,"Venthone, Switzerland","Sierre, Switzerland",19880607,1988.0,0.0,74.0,173.0,Right-Handed,Two-Handed Backhand
6354,Nikolaus,Moser,AUT,0,0,19900321,1990.0,0.0,0.0,0.0,0,0
6355,Marko,Mijacevic,CRO,0,0,19880831,1988.0,0.0,0.0,0.0,0,0
6356,Junn,Mitsuhashi,JPN,0,0,19890601,1989.0,0.0,0.0,0.0,0,0
6357,Nicolas,Meister,USA,0,0,19890515,1989.0,0.0,0.0,0.0,0,0
6358,Christopher,Marquis,IND,"Mumbai, India","Mumbai, India",19910613,1991.0,0.0,66.0,175.0,0,0
6359,Jordi,Munoz-Abreu,VEN,0,0,19900117,1990.0,0.0,0.0,0.0,0,0
6360,Anton,Manegin,RUS,0,0,19900312,1990.0,0.0,0.0,0.0,0,0
6361,Rasmus,Moller,DEN,0,0,19881228,1988.0,0.0,0.0,0.0,0,0
6362,Joshua,Milton,GBR,0,0,19891014,1989.0,0.0,0.0,0.0,0,0
6363,Yannick,Maden,GER,"Stuttgart, Germany","Stuttgart, Germany",19891028,1989.0,2013.0,68.0,185.0,Right-Handed,Two-Handed Backhand
6364,John,Millman,AUS,"Brisbane, Australia","Brisbane, Australia",19890614,1989.0,2006.0,79.0,183.0,Right-Handed,Two-Handed Backhand
6365,Vijayant,Malik,IND,0,0,19900214,1990.0,0.0,0.0,0.0,0,0
6366,Ya-Nan,Ma,CHN,0,0,19900606,1990.0,0.0,0.0,0.0,0,0
6367,Valentin,Mihai,ROU,0,0,19910210,1991.0,0.0,0.0,0.0,0,0
6368,Dino,Marcan,CRO,"Zagreb, Croatia","Rijeka, Croatia",19910212,1991.0,2008.0,75.0,180.0,Right-Handed,Two-Handed Backhand
6369,Ahmed,Moumni,MAR,0,0,19881101,1988.0,0.0,0.0,0.0,0,0
6370,Hiroki,Moriya,JPN,"Tokyo, Japan","Tokyo, Japan",19901016,1990.0,0.0,65.0,170.0,Right-Handed,Two-Handed Backhand
6371,Javier,Marti,ESP,0,0,19920111,1992.0,0.0,0.0,0.0,0,0
6372,Brendan,Mckenzie,AUS,"Terrigal, Australia","Gosford, Australia",19900610,1990.0,0.0,0.0,0.0,0,0
6373,Axel,Michon,FRA,0,0,19901216,1990.0,0.0,0.0,0.0,0,0
6374,Victor,Morales,CHI,"Santiago, Chile",0,19910214,1991.0,0.0,0.0,0.0,0,0
6375,Luis Ignacio,Morales,CHI,0,0,19910806,1991.0,0.0,0.0,0.0,0,0
6376,George,Morgan,GBR,0,0,19930207,1993.0,0.0,0.0,0.0,0,0
6377,Jose Gerardo,Meza,MEX,0,0,19910403,1991.0,0.0,0.0,0.0,0,0
6378,Gerald,Melzer,AUT,"Vienna, Austria","Vienna, Austria",19900713,1990.0,2007.0,80.0,188.0,Left-Handed,Two-Handed Backhand
6379,John,Mills,NZL,0,0,0,0.0,0.0,0.0,0.0,0,0
6380,Logan,Mackenzie,NZL,0,0,19900514,1990.0,0.0,0.0,0.0,0,0
6381,Sascha,Meis,GER,0,0,19891121,1989.0,0.0,0.0,0.0,0,0
6382,Pascal,Meis,GER,0,0,19930611,1993.0,0.0,0.0,0.0,0,0
6383,Ronak,Manuja,IND,0,0,19911009,1991.0,0.0,0.0,0.0,0,0
6384,Thiago,Monteiro,BRA,"Rio de Janeiro, Brazil","Fortaleza, Brazil",19940531,1994.0,2011.0,78.0,183.0,Left-Handed,Two-Handed Backhand
6385,Rafael,Mazon-Hernandez,ESP,0,0,19900915,1990.0,0.0,0.0,0.0,0,0
6386,Roberto,Marcora,ITA,"Busto Arsizio, Italy","Busto Arsizio, Italy",19890830,1989.0,2009.0,88.0,193.0,Right-Handed,One-Handed Backhand
6387,Teodor Nicolae,Marin,ROU,0,0,19930201,1993.0,0.0,0.0,0.0,0,0
6388,Irakli,Marutian,RUS,0,0,19910313,1991.0,0.0,0.0,0.0,0,0
6389,Alexandru Catalin,Marasin,ROU,0,0,19910506,1991.0,0.0,0.0,0.0,0,0
6390,Richard,Muzaev,RUS,"Moscow, Russia","Vladikavkaz, Russia",19920321,1992.0,0.0,74.0,178.0,Right-Handed,Two-Handed Backhand
6391,Finn,Meinecke,GER,0,0,19920929,1992.0,0.0,0.0,0.0,0,0
6392,Mats,Moraing,GER,Mülheim an der Ruhr,Mülheim an der Ruhr,19920620,1992.0,0.0,84.0,198.0,Left-Handed,Two-Handed Backhand
6393,Luca,Margaroli,SUI,"Ponte Capriasca, Switzerland","Brescia, Italy",19920215,1992.0,0.0,81.0,183.0,Right-Handed,One-Handed Backhand
6394,Jeffrey,Mira Svensson,SWE,0,0,19910226,1991.0,0.0,0.0,0.0,0,0
6395,Felipe,Mantilla,COL,Colombia,"Chattahoochee, FL, USA",19930510,1993.0,0.0,38.0,0.0,Right-Handed,Two-Handed Backhand
6396,Nima,Madami,SUI,0,0,0,0.0,0.0,0.0,0.0,0,0
6397,Gianni,Mina,FRA,"Paris, France","Les Abymes, Guadeloupe",19920209,1992.0,0.0,85.0,188.0,Right-Handed,Two-Handed Backhand
6398,Facundo,Mena,ARG,0,"Buenos Aires, Argentina",19920922,1992.0,0.0,85.0,183.0,Right-Handed,One-Handed Backhand
6399,Amer,Mezri,QAT,0,0,0,0.0,0.0,0.0,0.0,0,0
6400,Jules,Marie,FRA,France,France,19910901,1991.0,0.0,76.0,185.0,0,0
6401,Stefan,Merunka,CRO,"Munich, Germany","Munich, Germany",19941004,1994.0,2013.0,80.0,185.0,Right-Handed,Two-Handed Backhand
6402,Christian,Mohs,GER,0,0,19920203,1992.0,0.0,0.0,0.0,Left-Handed,Two-Handed Backhand
6403,James,Marsalek,GBR,"London, England","Taunton, England",19920405,1992.0,0.0,83.0,185.0,Right-Handed,Two-Handed Backhand
6404,Vasco,Mensurado,POR,"Cascais, Portugal","Cascais, Portugal",19940401,1994.0,0.0,72.0,175.0,Right-Handed,Two-Handed Backhand
6405,Benjamin,Mitchell,AUS,"Gold Coast, Australia","Gold Coast, Australia",19921130,1992.0,2008.0,80.0,183.0,0,0
6406,Andrew,Mcleod,AUS,0,0,19930315,1993.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6407,Laurent,Malouli,FRA,0,0,19871102,1987.0,0.0,0.0,0.0,0,0
6408,Javier,Munoz,CHI,0,0,19911016,1991.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6409,Sergiu,Margarit,ROU,0,0,19910117,1991.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6410,Mackenzie,McDonald,USA,"Los Angeles, CA, USA","Piedmont, CA, USA",19950416,1995.0,2016.0,66.0,178.0,0,0
6411,Nima,Madani,SWE,0,0,19930703,1993.0,0.0,0.0,0.0,0,0
6412,Erik,Moberg,SWE,0,0,19920323,1992.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6413,Mohd Assri,Merzuki,MAS,0,0,19941228,1994.0,0.0,0.0,0.0,0,0
6414,Daniel,McCall,USA,0,0,19930209,1993.0,0.0,0.0,0.0,0,0
6415,Gianluca,Mager,ITA,0,0,19941201,1994.0,0.0,0.0,0.0,0,0
6416,Toby,Martin,GBR,"Chesham, England","High Wycombe, England",19930219,1993.0,0.0,78.0,188.0,Right-Handed,Two-Handed Backhand
6417,Skander,Mansouri,TUN,Tunsia,"Tunis, Tunisia",19950723,1995.0,0.0,86.0,193.0,Right-Handed,Two-Handed Backhand
6418,Alban,Meuffels,NED,0,0,19920824,1992.0,0.0,0.0,0.0,0,0
6419,Devin,McCarthy,USA,"Bradenton, FL, U.S.A.","Cincinnati, OH, U.S.A.",19901120,1990.0,0.0,86.0,193.0,Right-Handed,Two-Handed Backhand
6420,Yann,Minster,SUI,0,0,19890822,1989.0,0.0,0.0,0.0,0,0
6421,Clement,Maas,BEL,0,0,19910408,1991.0,0.0,0.0,0.0,0,0
6422,Bastian,Malla,CHI,0,0,19960922,1996.0,0.0,0.0,0.0,0,0
6423,Juan Manuel,Matute,ARG,0,0,19911228,1991.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6424,Juan Jose,Mateus Rubiano,COL,0,0,19940221,1994.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6425,Jonathan,Mridha,SWE,"Stockholm, Sweden","Stockholm, Sweden",19950408,1995.0,0.0,75.0,183.0,Right-Handed,Two-Handed Backhand
6426,Nikola,Milojevic,SRB,"Belgrade, Serbia","Belgrade, Serbia",19950619,1995.0,0.0,76.0,188.0,Right-Handed,Two-Handed Backhand
6427,Daniil,Medvedev,RUS,"Monte Carlo, Monaco","Moscow, Russia",19960211,1996.0,2014.0,81.0,198.0,Right-Handed,Two-Handed Backhand
6428,Blake,Mott,AUS,"Melbourne, Australia","Caringbah, Australia",19960421,1996.0,0.0,77.0,180.0,Right-Handed,Two-Handed Backhand
6429,Alexander,Mannapov,GER,"Marl, Germany","Duisburg, Germany",19950421,1995.0,0.0,85.0,191.0,Right-Handed,Two-Handed Backhand
6430,Artur,Madzhar,RUS,0,0,19911023,1991.0,0.0,0.0,0.0,0,0
6431,Nico,Matic,GER,"Hamburg, Germany","Hamburg, Germany",19920101,1992.0,0.0,76.0,178.0,Right-Handed,Two-Handed Backhand
6432,Maximilian,Marterer,GER,"Stein, Germany","Stein, Germany",19950615,1995.0,2015.0,84.0,191.0,Left-Handed,Two-Handed Backhand
6433,Daniel,Masur,GER,"Munich, Germany","Bueckeburg, Germany",19941106,1994.0,2013.0,79.0,183.0,Right-Handed,Two-Handed Backhand
6434,Raphael,Mori,SUI,0,0,0,0.0,0.0,0.0,0.0,0,0
6435,Bradley,Mousley,AUS,"Adelaide, Australia","Modbury, South Australia",19960103,1996.0,2015.0,82.0,188.0,Right-Handed,One-Handed Backhand
6436,Franko,Miocic,CRO,0,0,19950502,1995.0,0.0,0.0,0.0,Left-Handed,Two-Handed Backhand
6437,Aleksandre,Metreveli,GEO,Georgia,Tbilisi,19930810,1993.0,0.0,78.0,183.0,Right-Handed,Two-Handed Backhand
6438,Teimouraz,Metreveli,RUS,0,0,19931106,1993.0,0.0,0.0,0.0,0,0
6439,Christian,Marian,GER,0,0,0,0.0,0.0,0.0,0.0,0,0
6440,Jathan,Malik,GBR,0,0,19940627,1994.0,0.0,0.0,0.0,0,0
6441,Ben,Mclachlan,JPN,"Queenstown, New Zealand","Queenstown, New Zealand",19920510,1992.0,2010.0,78.0,185.0,Right-Handed,One-Handed Backhand
6442,Rishabh,Mehra,IND,0,0,0,0.0,0.0,0.0,0.0,0,0
6443,Judd,Motz,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6444,Pedro,Martinez,ESP,Spain,"Alzira, Spain",19970426,1997.0,0.0,70.0,183.0,Right-Handed,Two-Handed Backhand
6445,Lucas,Miedler,AUT,"Tulln, Austria","Tulln, Austria",19960621,1996.0,0.0,77.0,180.0,Right-Handed,One-Handed Backhand
6446,Elwyn,Mccabe,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
6447,Michael,Mmoh,USA,"Bradenton, FL, USA","Riyadh, Saudi Arabia",19980110,1998.0,2016.0,85.0,185.0,Right-Handed,Two-Handed Backhand
6448,A.,Marquez,MEX,0,0,0,0.0,0.0,0.0,0.0,0,0
6449,Abdel-Ghani,Mohammed,EGY,0,0,19421105,1942.0,0.0,0.0,0.0,0,0
6450,David,Mitchell,NZL,0,0,0,0.0,0.0,0.0,0.0,0,0
6451,Lee,Merry,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6452,Ron,Myers,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6453,Sam,Matheson,NZL,0,0,19940523,1994.0,0.0,0.0,0.0,0,0
6454,Sasi Kumar,Mukund,IND,"Barcelona, Spain","Chennai, India",19970114,1997.0,0.0,76.0,185.0,Right-Handed,Two-Handed Backhand
6455,Supot,Meesawat,THA,0,0,0,0.0,0.0,0.0,0.0,0,0
6456,Zu,Mei-Lin,CHN,0,0,0,0.0,0.0,0.0,0.0,0,0
6457,Abbie,Maynard,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6458,Mladen,Mitak,CRO,"Zagreb, Croatia","Zagreb, Croatia",19960804,1996.0,0.0,71.0,180.0,Right-Handed,Two-Handed Backhand
6459,Eugene,McCabe,AUS,0,0,0,0.0,0.0,0.0,0.0,0,0
6460,T,Mooney,NZL,0,0,0,0.0,0.0,0.0,0.0,0,0
6461,Michael,Mooney,NZL,0,0,19580511,1958.0,0.0,0.0,0.0,0,0
6462,S,Menzies,NZL,0,0,0,0.0,0.0,0.0,0.0,0,0
6463,Shyam,Minotra,IND,0,0,19460917,1946.0,0.0,0.0,0.0,0,0
6464,Juan,Montes,COL,"Pereira, Colombia",Pereira,19961005,1996.0,0.0,73.0,0.0,Right-Handed,Two-Handed Backhand
6465,Alex,Mayer,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6466,John,Mcgrath,IRL,0,0,0,0.0,0.0,0.0,0.0,0,0
6467,Juan,Martinez,ARG,0,0,0,0.0,0.0,0.0,0.0,0,0
6468,B.,Moran,IRL,0,0,0,0.0,0.0,0.0,0.0,0,0
6469,Enrique,Morea,ARG,0,0,0,0.0,0.0,0.0,0.0,0,0
6470,Philip,Moebius,SWE,0,0,19961015,1996.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6471,S.,Myerson,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
6472,Tommy,Mylnikov,CAN,0,0,19951108,1995.0,0.0,0.0,0.0,Right-Handed,Two-Handed Backhand
6473,P.,Michau,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
6474,G.,Miles,0,0,0,0,0.0,0.0,0.0,0.0,0,0
6475,D.,Michau,RSA,0,0,0,0.0,0.0,0.0,0.0,0,0
6476,Ivan,Mikysa,USA,0,0,0,0.0,0.0,0.0,0.0,0,0
6477,Jiri,Medonos,CZE,0,0,0,0.0,0.0,0.0,0.0,0,0
