,first_name,last_name,hand,birth_date,country_code,age
27568,Juan Pablo,Witt,U,1993-07-28,ECU,31.0
27569,Christian,Ceron,U,1992-08-16,ECU,32.0
27570,Sebastian,Rojas,U,1994-08-25,ECU,30.0
27571,Martin,Rojas,U,1992-01-15,ECU,32.0
27572,David,Gentile,U,1988-10-19,BEL,36.0
27573,Jordan,Paquot,R,1992-10-21,BEL,32.0
27574,Thai,Tu,U,1990-05-28,USA,34.0
27575,Yoram,Tal,R,1967-12-08,ISR,57.0
27576,Sky,Lovill,U,1991-02-06,USA,33.0
27577,Colby,Kihara,U,1986-02-04,USA,38.0
27578,Vaclav,Burger,U,1986-05-29,USA,38.0
27579,Nick,Brunner,U,1985-03-18,USA,39.0
27580,Eric,Robertson,U,1981-07-06,USA,43.0
27581,Gerard,Platero,U,1995-08-21,ESP,29.0
27582,Vladimir,Salnikov,U,1988-04-28,RUS,36.0
27583,Kevin,Garcia,U,,ESP,
27584,Nazeeb,Shaikh,U,1990-05-14,IND,34.0
27585,Alex,Valeriano,U,1994-05-30,ESP,30.0
27586,Albert,Creixell Gine,U,1995-04-21,ESP,29.0
27587,Nazzareno,Intile,U,1988-07-14,ITA,36.0
27588,Ruddy,Roca,R,1993-05-04,PAR,31.0
27589,Akhmed Djamal,Mukhamed,R,1995-02-18,UZB,29.0
27590,Quentin,Gueydan,U,1994-07-25,FRA,30.0
27591,Freddy,Daraize,U,,FRA,
27592,Jeremy,Augereau,U,1991-08-12,FRA,33.0
27593,Simon,Formont,U,1994-03-22,FRA,30.0
27594,Guillaume,Lacour,R,1990-01-27,FRA,34.0
27595,Gook Yeon,Lee,U,1993-10-15,KOR,31.0
27596,Kwangik,Jang,U,1992-09-02,KOR,32.0
27597,Martin,Lacko,R,1992-11-20,SVK,32.0
27598,Takashi,Ando,U,1970-02-01,JPN,54.0
27599,Ken,Miyahara,U,1978-08-17,JPN,46.0
27600,Ricardo Kazuhiro,Miranda Nitta,R,1985-12-29,BRA,39.0
27601,Rafael Leal De Lima,Leme,U,1992-09-19,BRA,32.0
27602,Victor,Souza,U,1993-06-15,BRA,31.0
27603,Victor,Martinez,U,1992-04-30,BRA,32.0
27604,Fabiano,Queiroz,U,1981-07-15,BRA,43.0
27605,Brad,Benedict,U,1985-09-13,USA,39.0
27606,Wyatt,Haughton,U,,USA,
27607,Zac,Tsai,U,1987-06-07,USA,37.0
27608,Jose Ignacio,Recabal Valdebenito,U,1994-03-13,CHI,30.0
27609,Gerardo,Rioseco,U,1993-01-17,MEX,31.0
27610,Zhaslan,Omarov,U,1994-08-28,KAZ,30.0
27611,Daniyar,Junussov,U,1973-12-02,KAZ,51.0
27612,Adil,Eltaev,R,1994-03-12,KAZ,30.0
27613,Jack,Busby,L,1993-07-21,GBR,31.0
27614,Sundeep,Ubhi,U,1991-02-10,GBR,33.0
27615,Reese,Milner,U,1990-01-06,USA,34.0
27616,Steven,Rooda,U,,NED,
27617,Brian,Fang,U,1991-10-07,USA,33.0
27618,Edward,Jones,U,1990-03-10,GBR,34.0
27619,Jacob,Jensen,L,1981-05-26,USA,43.0
27620,William  Zun Ming,Tan,R,1995-03-15,USA,29.0
27621,Nick,Wood,U,1994-08-16,USA,30.0
27622,Taylor,Patrick,U,1991-05-26,USA,33.0
27623,Jacob,Meyer,R,1982-04-13,USA,42.0
27624,Constantino,Amati,U,,ITA,
27625,Haron,Herzberg,U,,MEX,
27626,Rodrigo,Herrera Alvarez,R,1987-07-25,MEX,37.0
27627,Andres,Saenz,R,1991-04-19,MEX,33.0
27628,Daniel,Handan Tolentino,U,,MEX,
27629,Pablo,Diaz,U,1992-05-04,MEX,32.0
27630,Andres,Bustani,U,1993-08-10,MEX,31.0
27631,Juan,Guerrero,U,,MEX,
27632,Diego,Carstens,U,,MEX,
27633,Felix,Von Werder,U,1993-04-02,GER,31.0
27634,Yannick,Schmitter,R,1993-03-07,GER,31.0
27635,Michael,Nowak,U,1986-12-23,CZE,38.0
27636,Paul,Lemmen,R,1991-11-17,GER,33.0
27637,Trutz,Henssen,U,1991-11-07,GER,33.0
27638,Jose Enrique,Cobo Bonilla,U,1988-09-10,ESP,36.0
27639,Roberto,Ortiz,U,1995-03-10,ECU,29.0
27640,Luis Fernando,Sanchez Valencia,R,1995-12-15,ECU,29.0
27641,Carlos,Salas,U,1993-08-11,ECU,31.0
27642,Andrea,Dossi,U,1992-02-19,ITA,32.0
27643,Mark,Pechlaner,U,1990-10-21,ITA,34.0
27644,Maks,Gold,U,1992-10-26,USA,32.0
27645,Axel,Juslin,U,,FIN,
27646,Oskar,Nurmio,U,1993-04-07,FIN,31.0
27647,Lear,Francisco De Souza,U,1990-07-03,BRA,34.0
27648,Gabriel,Camargo,U,1992-11-24,BRA,32.0
27649,Vinicius,Pereira,U,1992-10-08,BRA,32.0
27650,Danilo,Casanova,R,1990-08-31,SUI,34.0
27651,Melvin Elkjaer,Prada,U,1986-10-28,COL,38.0
27652,Blagovest,Petrov,U,1970-10-18,BUL,54.0
27653,Steven,Duluard,U,,FRA,
27654,Thierry,Le Rest,U,,FRA,
27655,Nicolas,Spanos,U,1984-06-27,FRA,40.0
27656,Mathieu,Lesaint,U,,FRA,
27657,Damien,Cueff,U,,FRA,
27658,Bryan,Laurent,U,,FRA,
27659,Jerome,Bouthier,U,1989-02-09,FRA,35.0
27660,Ilnur,Bashirov,U,1996-04-27,RUS,28.0
27661,Alessandro,Vittone,U,1991-12-04,ITA,33.0
27662,Ismail,Dinia,U,1991-07-12,MAR,33.0
27663,Ali,Bougzoul,R,1994-01-08,MAR,30.0
27664,Amine,Mchichou,U,1997-01-02,MAR,27.0
27665,Takehiro,Uragami,U,1992-02-07,JPN,32.0
27666,Nicolas,Kwan,R,1989-03-04,CAN,35.0
27667,Alexis,Gervais,R,1995-02-20,CAN,29.0
27668,Taylor,Cramer,U,1995-08-08,USA,29.0
27669,Jeff,Scarella,U,1980-03-21,USA,44.0
27670,Nicholas,Agritelley,U,1995-03-03,USA,29.0
27671,Abdelhakim,El Khoumri,U,,MAR,
27672,Mathieu,Boubennec,U,1993-05-05,FRA,31.0
27673,Gary,Lorcy,U,1994-05-25,FRA,30.0
27674,Antonio,Seidita,U,1990-05-13,ITA,34.0
27675,Cosimo,Munzone,U,1978-11-20,ITA,46.0
27676,Jacopo,Bartolini,U,,ITA,
27677,Luca Andrea,Magni,U,1991-12-06,ITA,33.0
27678,Shenghan,Li,U,1991-12-25,CHN,33.0
27679,Bin,Liu,U,1991-01-02,CHN,33.0
27680,Adi,Malicbegovic,L,1992-09-26,BIH,32.0
27681,Dervis,Sutkovic,U,1992-04-23,BIH,32.0
27682,Resad,Tvrtkovic,U,1988-12-28,BIH,36.0
27683,Miran,Pasic,R,1992-01-24,BIH,32.0
27684,Costas,Karlis,R,1989-08-31,AUS,35.0
27685,Alexandros,Manolis,R,1995-12-04,GRE,29.0
27686,George,Tarassis,R,1992-04-30,GRE,32.0
27687,Mateus,Bresot Silva,U,,BRA,
27688,Francisco,Farias,U,1987-02-28,BRA,37.0
27689,Fabrizio,Rosini,R,1994-12-13,ITA,30.0
27690,Bertin,Gonzalez,R,1992-12-06,MEX,32.0
27691,Felipe De Jesus,Hernandez Araujo,U,1985-06-12,MEX,39.0
27692,Sergiu,Pletosu,U,1977-05-14,ROU,47.0
27693,Rodrigo,Valls,R,1991-03-28,ESP,33.0
27694,Carlos Eduardo,Nicolopulos Arcay,R,1992-12-05,VEN,32.0
27695,Siddhartha,Chappidi,U,1995-05-21,IND,29.0
27696,Robert,Haywood,L,1981-05-18,USA,43.0
27697,Eric,Martin,R,1983-07-01,USA,41.0
27698,Paul,Williams,U,,USA,
27699,Damon,Gillette,R,1984-10-14,USA,40.0
27700,Anthony,Jackson,U,1982-01-12,USA,42.0
27701,Jakub,Schiel,R,1992-02-26,CZE,32.0
27702,Matej,Kracik,R,1991-01-09,CZE,33.0
27703,Gerhard,Gruindelingh,U,1993-12-14,RSA,31.0
27704,Sean,Van De Vyver,L,1992-12-11,RSA,32.0
27705,Tshegofatso,Lebelo,U,1991-09-18,RSA,33.0
27706,Redge,Rostron,U,1995-06-01,RSA,29.0
27707,Peter,Bleach,U,1992-11-25,RSA,32.0
27708,Marthinus Christoffel,Visser,R,1993-01-16,RSA,31.0
27709,Dion Paul,Roos,U,1993-01-17,RSA,31.0
27710,Zurab,Zhvania,U,1984-06-23,GEO,40.0
27711,Deo Ray,Brown,U,1988-07-15,USA,36.0
27712,Carlo,Particelli,R,1994-05-24,ITA,30.0
27713,Gianmarco,Tessier,R,1994-01-25,ITA,30.0
27714,Riccardo,Stabile,R,1988-08-21,ITA,36.0
27715,Simone,Sambrini,U,1984-04-13,ITA,40.0
27716,Joo Ho,Maeng,U,1993-05-13,KOR,31.0
27717,Se Chul,Kim,U,1992-02-13,KOR,32.0
27718,Rizo,Saidkhodjaev,U,1996-09-06,UZB,28.0
27719,Joe,Rogers,R,1992-01-09,GBR,32.0
27720,Michael,Bogner,U,1994-07-29,GER,30.0
27721,Sinisa,Cuk,R,1976-04-10,CRO,48.0
27722,Jakub,Sipos,U,1994-03-05,SVK,30.0
27723,Michael,Tousignant,R,1987-02-16,CAN,37.0
27724,Martin,Bergeron,U,1982-04-01,CAN,42.0
27725,Jean Oliver,Hebert,U,1990-01-02,CAN,34.0
27726,Jose Miguel,Echave,U,1989-02-10,MEX,35.0
27727,Rodrigo,Rangel,U,1985-03-13,MEX,39.0
27728,Miguel,Sanchez Herrero,U,1997-01-11,ESP,27.0
27729,Andres,Cava Ramirez,U,1992-03-21,ESP,32.0
27730,Dennis,Krisch,U,1993-05-06,GER,31.0
27731,Alejandro,Espejo Sanchez,U,1992-03-11,ESP,32.0
27732,Manuel,Caro Trigo,U,1983-08-20,ESP,41.0
27733,Gabriele,Boccaccini,U,1994-05-06,ITA,30.0
27734,Daniele,Aleo,U,1993-12-13,ITA,31.0
27735,Leonardo,Campi,U,1994-01-13,ITA,30.0
27736,Emilio,Preis,U,1994-07-11,ECU,30.0
27737,Eduardo,Lucas,U,,ECU,
27738,Mario Alberto,Noboa Zurita,U,1993-02-22,ECU,31.0
27739,Pedro,Almeida,U,,ECU,
27740,Paulo,Alvarado,U,1991-11-25,ECU,33.0
27741,Claudio,Piridjian,U,1986-04-25,ARG,38.0
27742,Christian,Guadamud,U,,ECU,
27743,Roberto,Abarca,U,,ECU,
27744,Lukas,Klein,U,1998-03-22,SVK,26.0
27745,Marco,Petrini,U,1986-03-08,ITA,38.0
27746,Piercarlo,Coccio,U,1990-06-19,ITA,34.0
27747,Alessandro,Gasparrini,U,,ITA,
27748,Alekos,Ottaviucci,U,,ITA,
27749,Roberto,Franchin,U,,ITA,
27750,Guido,Giardini,U,1993-04-02,ITA,31.0
27751,Pawel,Madajewski,U,,POL,
27752,Maciej,Jablonski,U,1990-12-14,POL,34.0
27753,Nikita,Valuiskikh,R,1994-12-02,KAZ,30.0
27754,Valtteri,Telinkangas,U,1995-08-03,FIN,29.0
27755,Leevi,Leivo,U,1992-09-27,FIN,32.0
27756,Pekka,Kupiainen,U,1982-01-26,FIN,42.0
27757,Antonio,Pellegrini,U,1995-03-22,ITA,29.0
27758,Cristian,Salvatori,U,,ITA,
27759,Edoardo,Paoletti,U,1995-09-28,ITA,29.0
27760,Francesco,Braccili,U,,ITA,
27761,Ze,Gong,U,1993-10-17,CHN,31.0
27762,Tai Zhao,Li,U,,CHN,
27763,Kai Jie,Lin,U,1992-02-02,CHN,32.0
27764,Ji,Sun,U,,CHN,
27765,Hao,Gong,U,1993-10-17,CHN,31.0
27766,Robert,Messling,U,1983-02-17,GER,41.0
27767,Roman,Soldatov,R,1989-03-04,RUS,35.0
27768,Roman,Wyprzal,R,1979-05-31,POL,45.0
27769,Matthew,Berry,U,1985-05-07,RSA,39.0
27770,Parker,Larsen,U,1991-07-31,USA,33.0
27771,Senthil,Chidambaram,U,1987-01-03,USA,37.0
27772,Austin,Akers,U,1992-05-12,USA,32.0
27773,Jose,Baeza,U,1992-02-13,CHI,32.0
27774,Ryuji,Hirooka,U,1991-09-03,JPN,33.0
27775,Jeff,Pettingill,L,1968-11-05,USA,56.0
27776,Richard,Canelas,R,1990-01-18,USA,34.0
27777,William,Mendler,U,1969-10-23,USA,55.0
27778,Timofey,Senkevich,R,1985-10-07,BLR,39.0
27779,Alexandre,Haggai,U,1990-01-12,FRA,34.0
27780,Aleksey,Vayner,U,,UZB,
27781,Jeremy,Salvo,U,1982-09-03,CAN,42.0
27782,Cristian,Carli,U,1996-03-25,ITA,28.0
27783,Ismael,Menea Jimenez,U,1996-12-29,ESP,28.0
27784,Fernando,Rivas Luque,U,1995-05-12,ESP,29.0
27785,Javier,Calderon Hernaiz,U,1983-01-17,ESP,41.0
27786,Alvaro,Martin,U,,ESP,
27787,Bolun,Zhang,U,1992-02-15,CHN,32.0
27788,Vadim,Bulanov,U,1987-08-09,UZB,37.0
27789,Daniil,Kvach,R,1993-12-09,RUS,31.0
27790,David,Khubua,U,1993-12-01,GEO,31.0
27791,Gleb,Reytman,U,1993-09-18,UZB,31.0
27792,Grigoriy,Reytman,U,1995-06-23,UZB,29.0
27793,Enrico,Berta,U,1990-05-30,ITA,34.0
27794,Akbar,Rahman,R,1995-06-19,TJK,29.0
27795,Clement,Raymond,U,1994-05-14,FRA,30.0
27796,Vincent,Van Den Honert,U,1993-04-20,NED,31.0
27797,Daan,De Ru,U,1989-11-22,NED,35.0
27798,Yoeri,Somers,R,1990-09-23,NED,34.0
27799,Floris,Pagano Mirani,U,1991-05-08,NED,33.0
27800,Thomas,Duchemin,R,1995-11-14,SWE,29.0
27801,Stephane,Costes,U,1988-03-31,FRA,36.0
27802,Johan,Florido,U,1989-12-30,FRA,35.0
27803,Enzo,Machizaud,U,1994-10-12,FRA,30.0
27804,Benoit,Perrot,U,1984-05-04,FRA,40.0
27805,Aleksei,Nerushenko,L,1994-09-22,ESP,30.0
27806,Patxi,Belloso Ausin,U,1989-09-19,ESP,35.0
27807,Johan,Wilders,U,1983-06-17,NED,41.0
27808,Philippe,Dupuy,U,1992-04-05,FRA,32.0
27809,Mark,Kolenberg,U,1988-06-03,BEL,36.0
27810,Thanyathep,Pradidpol,U,1995-02-14,THA,29.0
27811,Jose,Osete Montoro,U,1989-11-27,ESP,35.0
27812,Enrique,Calderon Cabello,U,,ESP,
27813,Manuel,Contrera Porras,U,,ESP,
27814,Jaime,Carmona Rodriguez,U,1988-06-04,ESP,36.0
27815,Rafael,Ruiz Velasco,U,1994-10-30,ESP,30.0
27816,Nils,Ellefsen,U,1994-06-30,NOR,30.0
27817,Igor,Babic,R,1993-10-18,BIH,31.0
27818,Slobodan,Bavrlic,R,1991-03-03,BIH,33.0
27819,Toni,Dujmenovic,R,1988-07-06,CRO,36.0
27820,Robert,Korth,R,1993-04-07,USA,31.0
27821,Blake,Boswell,U,1987-01-03,USA,37.0
27822,John,Warden,U,1991-10-24,USA,33.0
27823,Onur,Kargin,U,1994-03-13,TUR,30.0
27824,Eduardo,Rodrigues Neto,U,1994-12-03,BRA,30.0
27825,Adriano,Claudio,U,1973-01-23,BRA,51.0
27826,Marcos,Stefani,U,1986-06-18,BRA,38.0
27827,Ernesto,Saenz,U,1994-06-27,MEX,30.0
27828,Thiago,De Nigris,U,1995-01-27,BRA,29.0
27829,Lucas Aidar Kennedy,Lund,U,1994-05-29,BRA,30.0
27830,Fabio,Dos Santos,U,1994-09-09,BRA,30.0
27831,Bernardo,Craveiro,U,1994-03-19,BRA,30.0
27832,Guilherme,Porphirio,U,1994-05-01,BRA,30.0
27833,Oliver,Dedding,R,1994-12-21,BRA,30.0
27834,Ivan Marreiros Da,Costa Filho,U,1993-09-15,BRA,31.0
27835,Gustavo,Mielle Dascenzi,U,1994-02-03,BRA,30.0
27836,Lucas Kenji,Kogachi,R,1997-01-29,BRA,27.0
27837,Fabricio,Silva Ribeiro,U,,BRA,
27838,Vitor,Leite Silva,U,,BRA,
27839,Caio Pedro,Niel,U,1996-05-07,BRA,28.0
27840,Fernando,Garcia,R,,PAR,
27841,Andrea,Caligiana,U,,ITA,
27842,Michele,Chiucchiu,U,,ITA,
27843,Gian Marco,Saccone,U,1996-09-06,ITA,28.0
27844,Niccolo,Protani,U,1995-06-08,ITA,29.0
27845,Andrea,Marinelli,U,1985-03-14,ITA,39.0
27846,Marek,Budos,R,1990-02-24,SVK,34.0
27847,Tim,Zibrat,R,1990-07-27,SLO,34.0
27848,Domen,Vertot,U,1993-03-30,SLO,31.0
27849,Ferruccio,Cuomo,U,1997-01-25,ITA,27.0
27850,Oscar Eduardo,Roman Leon Lara,U,1995-06-07,MEX,29.0
27851,Daniel,Martinez Massa,U,1988-10-19,MEX,36.0
27852,Jorge,Lopez,U,1969-07-02,MEX,55.0
27853,Luis Miguel,Flores,U,1994-04-24,MEX,30.0
27854,Matias,Gonzalez Ayesa,U,1994-03-03,ESP,30.0
27855,Daniel,Garcia Gordillo,U,1986-01-25,ESP,38.0
27856,Antonio,Nascimento,U,1986-08-18,BRA,38.0
27857,Junaid,Hossain,U,1982-10-22,AUS,42.0
27858,Jayabharath,Billa,U,1993-09-15,USA,31.0
27859,Brandon L,Sutter,U,1995-02-09,USA,29.0
27860,Alexandre,David,U,1991-03-12,FRA,33.0
27861,Valentin,Nourrissat,R,1991-08-09,FRA,33.0
27862,Yo Sub,Yoon,R,1988-12-31,KOR,36.0
27863,Cameron,Klinger,U,1997-08-01,USA,27.0
27864,Juan Pablo,Bruckner,R,1990-09-17,ECU,34.0
27865,Kevin,Kovacs,U,1994-03-11,GER,30.0
27866,Paul,Baumgartner,U,1973-09-24,SUI,51.0
27867,Juan Bernardo,Mena Montalvo,U,1994-10-29,ECU,30.0
27868,Fernando David,Iniguez Sanchez,U,1991-12-14,ECU,33.0
27869,Ricardo,Mera,U,,ECU,
27870,Andre,Walker,U,,ECU,
27871,Michal,Kianicka,R,1994-11-19,SVK,30.0
27872,Yann,Grancoin,U,1981-04-30,FRA,43.0
27873,Benjamin,Smith,R,1988-02-05,GBR,36.0
27874,Stewart,Crerar,U,1990-06-28,GBR,34.0
27875,David,Hill,U,1992-08-03,GBR,32.0
27876,David,Hodgetts,U,1994-02-03,GBR,30.0
27877,Ignacio,Ettlin,U,1993-07-11,URU,31.0
27878,Yusuke,Yoshikawa,U,1994-04-25,JPN,30.0
27879,Yuji,Shioda,U,1990-11-30,JPN,34.0
27880,Jun,Suzuki,U,1994-04-22,JPN,30.0
27881,Kodai,Yamada,U,1994-09-28,JPN,30.0
27882,Takumi,Hernandez,R,1992-11-07,JPN,32.0
27883,Jiri,Brabec,U,1991-10-14,CZE,33.0
27884,Daryl,Monfils,R,1993-03-01,FRA,31.0
27885,Antoine Michel,Alexeev,U,1994-04-15,SUI,30.0
27886,Flash,Hoyos,L,1992-06-12,ECU,32.0
27887,Fabricio Diego,Minelli,U,1988-04-30,ECU,36.0
27888,Leonardo,Gianfilippi,R,1994-06-13,ITA,30.0
27889,Alexander,Palaez,U,,CUB,
27890,Juuso,Laitinen,U,1992-07-14,FIN,32.0
27891,Henrik,Tittonen,U,1994-03-01,FIN,30.0
27892,Johann,Godard,U,,FRA,
27893,Cyprien,Partridge,U,1988-04-28,FRA,36.0
27894,Axsel,Monteiro De Lima,U,1993-02-14,BRA,31.0
27895,Marcelo,Moraes,R,1980-06-10,BRA,44.0
27896,Kim,Wasem,R,1992-10-07,BRA,32.0
27897,Dylan,Long,R,1995-09-15,AUS,29.0
27898,Christopher James,Price,U,1989-05-16,USA,35.0
27899,Mattia,Scotti,U,1995-01-08,ITA,29.0
27900,Mitchell,Fan,U,1986-10-25,SIN,38.0
27901,Yong Jie Isaac,Ong,R,1997-05-27,SIN,27.0
27902,Francis,Del Rosario,L,1981-09-20,CAN,43.0
27903,Enrico,Warzecha,U,1997-07-01,GER,27.0
27904,Julius,Henneke,U,1992-08-21,GER,32.0
27905,Tuomas,Juvakoski,U,1978-11-21,FIN,46.0
27906,Ali,Mekouar,R,1995-05-13,MAR,29.0
27907,Ahmed,Benchekroun,R,1994-07-31,MAR,30.0
27908,Youssef,Houmoudou,U,,MAR,
27909,Amine,Chadli,U,1993-06-30,MAR,31.0
27910,Omar,Abounnour,L,1997-08-24,MAR,27.0
27911,Naoufal,El Idrissi,U,1995-10-17,MAR,29.0
27912,Ziad,Melhaoui,R,1997-06-23,MAR,27.0
27913,Alejandro,Valarezo Plaza,U,1995-11-03,ECU,29.0
27914,Christopher,Acosta,U,,ECU,
27915,Massimiliano,Fornaciari,L,1986-05-10,ITA,38.0
27916,Thiago,Moreira,U,1993-07-09,BRA,31.0
27917,Sid,Hazarika,U,1993-10-27,GBR,31.0
27918,Stephen,Crawshaw,U,1993-01-16,GBR,31.0
27919,Nihad,Fejzic,U,1994-07-20,BIH,30.0
27920,Adi,Kuljuh,L,1991-09-18,BIH,33.0
27921,Alejandro,Perez,R,1994-03-22,USA,30.0
27922,Enrique,Asmar,R,1997-05-01,COL,27.0
27923,Jorge,Lozano Joachin,U,1996-02-02,MEX,28.0
27924,Luigi,Velarde De La Vega,R,1993-04-07,MEX,31.0
27925,Rene,Toral,U,1995-08-13,MEX,29.0
27926,Terrance,Whitehurst,U,1996-02-21,USA,28.0
27927,Furkan,Aydogan,U,,TUR,
27928,Juan Jose,Carvajal,U,,COL,
27929,Hsin,Lin,L,1997-10-11,TPE,27.0
27930,Francesco,Sasso,U,,ITA,
27931,Domenico,Scelzi,U,,ITA,
27932,Danilo Giuseppe,Cassano,R,1992-08-01,ITA,32.0
27933,Jorge,Padilla,U,,MEX,
27934,Ivan,Corona Ruiz,U,1995-01-01,MEX,29.0
27935,Vinicio Andre,Hadlich,U,1997-04-10,BRA,27.0
27936,Ivo,Rischbieter Junior,U,1996-05-31,BRA,28.0
27937,Arno,Buerger Neto,U,,BRA,
27938,Joao,Hinsching,U,1997-05-01,BRA,27.0
27939,William,Cavalheiro,U,,BRA,
27940,Thomas,Richter,U,1984-03-13,GER,40.0
27941,Lee Hyun,Jung,R,1994-02-06,KOR,30.0
27942,Alejandro,Padilha,U,1996-07-18,BRA,28.0
27943,Dominik,Sochurek,R,1995-10-20,CZE,29.0
27944,Emerson,Lima,U,1977-05-21,BRA,47.0
27945,Alexandros Sokratis,Charisis,R,1991-07-15,GRE,33.0
27946,Panagiotis,Giannakelos,L,1978-11-06,GRE,46.0
27947,Apostolos,Kapsalis,R,1986-01-29,GRE,38.0
27948,Stephanos,Schinas,U,1997-05-13,GRE,27.0
27949,Federico,Eggmann,U,1991-07-21,ITA,33.0
27950,Luca,Grifoni,U,1997-03-18,ITA,27.0
27951,Marek,Rehacek,U,1996-04-12,CZE,28.0
27952,Florian,Kappe,R,1988-07-14,GER,36.0
27953,Robin,Stork,R,1985-06-29,CZE,39.0
27954,Marouan,Ferchichi,R,1995-02-20,TUN,29.0
27955,Mehdi,Mzah,U,1994-03-19,TUN,30.0
27956,Maher,Bouguerra,U,1994-05-25,TUN,30.0
27957,Majed,Kilani,R,1997-01-01,TUN,27.0
27958,Pavel,Bazunov,R,1983-11-09,RUS,41.0
27959,Vincenzo,Colaguori,U,1984-05-04,ITA,40.0
27960,Antonio,Luise,U,1996-04-01,ITA,28.0
27961,Luis,Alcantara,U,1994-07-07,ITA,30.0
27962,Andrea,Guarini,U,1995-03-28,ITA,29.0
27963,Sherzod,Kadyrov,U,1995-07-08,UZB,29.0
27964,Dilmurod,Hosilov,U,1996-12-05,UZB,28.0
27965,Sebastian,Dietz,U,1986-02-02,GER,38.0
27966,Manuel,Steinbach,R,1983-09-17,GER,41.0
27967,Michael,Strabo,U,,DEN,
27968,Felix,Rauch,U,1996-06-03,GER,28.0
27969,Tonny,Koernap,U,1994-05-09,NED,30.0
27970,Rens,Van Der Vis,U,1993-01-08,NED,31.0
27971,Charles,Deans Van Swelm,U,1983-01-03,NED,41.0
27972,Vincent,Schutte,U,1993-11-10,NED,31.0
27973,Santiago Andres,Diaz,R,1993-12-03,COL,31.0
27974,Blake A,Bazarnik,U,1991-11-14,USA,33.0
27975,Mihai Ioan,Pop,U,1989-05-22,ROU,35.0
27976,Ignacio,Villegas,R,1992-02-05,COL,32.0
27977,Juan Luis,Adames Cepeda,R,1994-05-05,PAN,30.0
27978,Luis,Nieves,R,1995-12-17,PAN,29.0
27979,Diego,Inurritegui Tami,U,1994-12-14,PER,30.0
27980,Kervin,Ramos,U,1996-05-15,PER,28.0
27981,Wilder,Pimentel,U,1996-05-14,PER,28.0
27982,Roberto,Duffoo,U,1995-09-23,PER,29.0
27983,Petr,Iamachkine,U,,PER,
27984,Jinzheng,Li,U,1993-08-19,CHN,31.0
27985,Dongwen,Li,U,1994-06-29,CHN,30.0
27986,Wenhao,Li,U,1995-10-21,CHN,29.0
27987,Yu,Han,U,1995-12-22,CHN,29.0
27988,Ru Qiao,Pan,U,1995-01-21,CHN,29.0
27989,Jia Qi,Huang,U,1997-01-06,CHN,27.0
27990,Fang Shuai Bei,Nie,U,1996-01-10,CHN,28.0
27991,Hao Yang,Chen,U,1997-06-21,CHN,27.0
27992,Edoardo,Lamberti,R,1996-06-28,ITA,28.0
27993,Valerio,Cellini,U,,ITA,
27994,Matteo,Spernanzoni,U,1992-04-22,ITA,32.0
27995,Rocco,Bordoni,U,1995-02-19,ITA,29.0
27996,Sebastien,Job,U,1991-09-04,BEL,33.0
27997,Aziz,Makhkamov,U,1990-09-13,UZB,34.0
27998,Alexander,Tsai,U,1993-09-16,USA,31.0
27999,Robert,Jakubik,U,1952-10-14,USA,72.0
28000,Jordan,Sweeney,R,1996-11-18,CAN,28.0
28001,Kevin,Beljaars,U,1990-10-31,CAN,34.0
28002,Jean Francois,Talbot,U,1984-06-30,CAN,40.0
28003,Ludovico,Cardinali,U,1993-11-02,ITA,31.0
28004,Angel Stefan,Rascu,R,1994-05-15,ROU,30.0
28005,Paride,Mangiaterra,U,,ITA,
28006,Dmitri,Tarkhatchev,U,1985-06-20,RUS,39.0
28007,Andrew,Hanley,R,1991-10-08,USA,33.0
28008,Dean,Tsamas,U,,USA,
28009,Ville,Toni,U,1990-05-15,FIN,34.0
28010,Gerrit,Lebeda,U,1992-09-25,AUT,32.0
28011,Michael,Ackermann,U,1993-06-14,GER,31.0
28012,Lukas,Klien,U,1995-08-12,AUT,29.0
28013,Andrea,Pagliaricci,U,1995-01-14,ITA,29.0
28014,Lorenzo,Sforza,L,1988-01-14,ITA,36.0
28015,Marco,Chiavistelli,L,1987-09-10,ITA,37.0
28016,Sergey,Sukhov,R,1984-12-06,RUS,40.0
28017,Piotr,Zbroja,U,1994-07-20,POL,30.0
28018,Hubert,Hurkacz,R,1997-02-11,POL,27.0
28019,Dominik,Kinastowski,U,1994-08-09,POL,30.0
28020,Adam,Zaorski,R,1994-06-18,POL,30.0
28021,Bartosz,Pozniak,U,1994-06-26,POL,30.0
28022,Eric C,Sock,U,1990-09-22,USA,34.0
28023,Fernando,Fraile,U,1995-03-16,ESP,29.0
28024,Antonio,Ariza Exposito,U,1995-06-24,ESP,29.0
28025,Marco,De Rossi,R,1997-06-27,SMR,27.0
28026,Leonardo,Dellospedale,U,1997-04-09,ITA,27.0
28027,Yorkin,Zoirov,U,1996-03-24,UZB,28.0
28028,Samejon,Rafikov,L,1996-12-07,UZB,28.0
28029,Maxim,Borcuti,R,1997-12-12,CAN,27.0
28030,Vlad,Dobre,R,1994-05-21,ROU,30.0
28031,Bogdan,Marin,U,1994-07-27,ROU,30.0
28032,Azazbek,Saydullaev,U,1995-11-15,UZB,29.0
28033,Valentin,Podgornyy,R,1995-02-08,RUS,29.0
28034,Guillermo,Picazo Hontanaya,U,1987-12-21,ESP,37.0
28035,Javier,De Antonio,U,,ESP,
